ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
713,db2csv-student_transcripts_tracking-0053_dev.txt,False,3,60.068824,,,,
714,db2csv-student_transcripts_tracking-0053_dev.txt,False,3,60.066434,,,,
715,db2csv-student_transcripts_tracking-0053_dev.txt,False,3,60.068186,,,,
716,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,30.405554,1.0,0.0,1.0,0.0033783783783783
717,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,38.322245,1.0,0.0,1.0,0.0032467532467532
718,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,25.65833,1.0,0.0,1.0,0.0031446540880503
719,db2csv-student_transcripts_tracking-0053_dev.txt,True,2,16.268127,1.0,0.0,1.0,0.003030303030303
720,db2csv-student_transcripts_tracking-0053_dev.txt,False,3,60.071152,,,,
721,spider_bak-election_representative-0008.txt,False,3,60.067783,,,,
722,spider-bike_1-0002.txt,False,3,60.064205,,,,
723,spider_bak-program_share-0012.txt,True,2,30.796879,1.0,0.0,2.0,0.0081967213114754
724,spider_bak-program_share-0012.txt,True,2,39.062699,1.0,0.0,2.0,0.0082304526748971
725,spider_bak-program_share-0012.txt,False,3,60.068736,,,,
726,spider-book_2-0018.txt,False,3,60.067849,,,,
727,spider-storm_record-0010.txt,True,2,44.232985,1.0,0.0,2.0,0.0080971659919028
728,spider-local_govt_mdm-0006.txt,True,1,42.24074,16.0,0.1875,41.625,0.1470848056537102
729,spider-local_govt_mdm-0006.txt,False,3,60.071639,,,,
730,spider-local_govt_mdm-0006.txt,True,2,40.732979,1.0,0.0,3.0,0.009933774834437
731,spider-local_govt_mdm-0006.txt,False,3,60.061995,,,,
732,spider-local_govt_mdm-0006.txt,True,2,18.68695,2.0,0.0,21.5,0.0721476510067114
733,spider-local_govt_mdm-0006.txt,True,2,40.094205,1.0,0.0,3.0,0.0091743119266055
734,spider-school_player-0013.txt,False,3,60.069259,,,,
735,spider-phone_market-0002.txt,True,2,33.461858,2.0,0.5,89.0,0.3955555555555555
736,spider-music_4-0016.txt,False,3,60.074422,,,,
737,spider-music_4-0016.txt,False,3,60.065336,,,,
738,spider-music_4-0016.txt,False,3,60.066892,,,,
739,spider-swimming-0002.txt,False,3,60.069859,,,,
740,spider-e_government-0020.txt,False,3,60.072705,,,,
741,spider_bak-twitter_1-0027.txt,True,2,26.838214,1.0,0.0,2.0,0.011049723756906
742,spider_bak-workshop_paper-0010.txt,False,3,60.069831,,,,
743,spider_bak-workshop_paper-0010.txt,False,3,60.06759,,,,
744,spider_bak-workshop_paper-0010.txt,False,3,60.067194,,,,
745,spider_bak-product_catalog-0007.txt,True,2,54.918297,1.0,0.0,1.0,0.0035587188612099
746,spider_bak-device-0004.txt,False,3,60.071685,,,,
747,spider-film_rank-0011.txt,False,3,60.078928,,,,
748,spider-film_rank-0011.txt,False,3,60.067366,,,,
749,spider-local_govt_mdm-0007.txt,False,3,60.068834,,,,
750,spider_bak-customers_and_addresses-0041.txt,False,3,60.074301,,,,
751,spider_bak-customers_and_addresses-0041.txt,False,3,60.077584,,,,
752,spider_bak-customers_and_addresses-0041.txt,True,2,35.02138,1.0,0.0,1.0,0.0036231884057971
753,spider_bak-customers_and_addresses-0041.txt,True,2,26.766886,1.0,0.0,1.0,0.0036231884057971
754,spider_bak-customers_and_addresses-0041.txt,True,2,52.640746,2.0,0.5,124.5,0.4206081081081081
755,spider_bak-customers_and_addresses-0041.txt,False,3,60.072076,,,,
756,spider_bak-customers_and_addresses-0041.txt,True,2,50.990768,1.0,0.0,1.0,0.0037593984962406
757,spider_bak-customers_and_addresses-0041.txt,True,2,44.555978,2.0,0.5,109.5,0.4116541353383459
758,spider_bak-customers_and_addresses-0041.txt,True,2,26.546925,2.0,0.5,119.5,0.4178321678321678
759,spider_bak-customers_and_addresses-0041.txt,False,3,60.069304,,,,
760,spider_bak-customers_and_addresses-0041.txt,True,2,30.360402,1.0,0.0,1.0,0.0035087719298245
761,spider_bak-customers_and_addresses-0041.txt,False,3,60.064001,,,,
762,spider_bak-customers_and_addresses-0041.txt,True,2,53.116186,1.0,0.0,1.0,0.003610108303249
763,spider_bak-customers_and_addresses-0041.txt,True,2,42.496847,1.0,0.0,1.0,0.0033670033670033
764,spider_bak-customers_and_addresses-0041.txt,False,3,60.075659,,,,
765,spider-book_2-0019.txt,True,2,27.056342,1.0,0.0,2.0,0.0076923076923076
766,spider_bak-train_station-0023.txt,True,2,51.801133,1.0,0.0,1.0,0.0059523809523809
767,spider-school_bus-0004.txt,False,3,60.071456,,,,
768,spider_bak-election_representative-0009.txt,False,3,60.078177,,,,
769,spider_bak-election_representative-0009.txt,False,2,60.0688,,,,
770,spider-decoration_competition-0012.txt,False,3,60.07108,,,,
771,spider_bak-wrestler-0014.txt,True,2,28.552043,1.0,0.0,1.0,0.0033783783783783
772,spider-party_people-0004.txt,False,3,60.064502,,,,
773,spider-college_1-0032.txt,True,2,25.227043,1.0,0.0,1.0,0.0043478260869565
774,spider-college_1-0032.txt,True,2,26.227626,1.0,0.0,2.0,0.0096618357487922
775,spider-college_1-0032.txt,True,2,24.557995,1.0,0.0,2.0,0.0085106382978723
776,spider-college_1-0032.txt,True,2,40.797252,1.0,0.0,2.0,0.0085470085470085
777,spider-college_1-0032.txt,True,2,28.783158,1.0,0.0,2.0,0.0096618357487922
778,spider-college_1-0032.txt,True,2,24.842873,1.0,0.0,2.0,0.0085106382978723
779,spider-college_1-0032.txt,True,2,37.591999,1.0,0.0,2.0,0.0085470085470085
780,spider-college_1-0032.txt,False,3,60.074993,,,,
781,spider-college_1-0032.txt,True,2,21.363628,1.0,0.0,2.0,0.0093457943925233
782,spider-college_1-0032.txt,False,3,60.074758,,,,
783,spider_bak-hospital_1-0033.txt,True,2,46.02493,1.0,0.0,1.0,0.0032786885245901
784,spider_bak-hospital_1-0033.txt,True,2,49.30325,1.0,0.0,1.0,0.0033557046979865
785,spider_bak-hospital_1-0033.txt,True,2,27.141494,1.0,0.0,1.0,0.0033222591362126
786,spider_bak-hospital_1-0033.txt,False,3,60.069669,,,,
787,spider_bak-hospital_1-0033.txt,False,3,60.083551,,,,
788,spider_bak-hospital_1-0033.txt,False,3,60.07332,,,,
789,spider_bak-hospital_1-0033.txt,False,3,60.069795,,,,
790,spider_bak-hospital_1-0033.txt,False,3,60.080579,,,,
791,spider_bak-hospital_1-0033.txt,True,2,38.908655,1.0,0.0,1.0,0.0030959752321981
792,spider_bak-college_1-0010.txt,False,3,60.06742,,,,
793,spider_bak-college_1-0010.txt,False,3,60.065638,,,,
794,spider_bak-college_1-0010.txt,False,3,60.063991,,,,
795,spider_bak-musical-0011.txt,True,2,53.825602,1.0,0.0,1.0,0.0043290043290043
796,spider_bak-musical-0011.txt,True,2,32.505752,1.0,0.0,1.0,0.0042194092827004
797,spider_bak-musical-0011.txt,True,2,50.235687,3.0,0.3333333333333333,67.33333333333333,0.2726045883940621
798,spider_bak-musical-0011.txt,False,3,60.067457,,,,
799,spider_bak-musical-0011.txt,False,3,60.072226,,,,
800,spider_bak-musical-0011.txt,False,3,60.073764,,,,
801,spider-tracking_orders-0016.txt,False,3,60.067059,,,,
802,spider-tracking_orders-0016.txt,False,2,56.194797,,,,
803,spider_bak-musical-0005.txt,False,3,60.070644,,,,
804,db2csv-poker_player-0014_dev.txt,False,3,60.070656,,,,
805,db2csv-poker_player-0014_dev.txt,False,3,60.068029,,,,
806,db2csv-poker_player-0014_dev.txt,False,3,60.069816,,,,
807,spider-journal_committee-0004.txt,True,2,43.414424,1.0,0.0,1.0,0.0033670033670033
808,spider_bak-swimming-0014.txt,True,2,57.854399,2.0,0.5,88.0,0.3963963963963964
809,spider-journal_committee-0010.txt,True,2,41.183976,1.0,0.0,2.0,0.0067340067340067
810,spider_bak-local_govt_mdm-0008.txt,True,2,8.671618,1.0,0.0,2.0,0.0081632653061224
811,spider_bak-e_government-0006.txt,True,2,45.966771,2.0,0.5,88.0,0.3946188340807175
812,spider-inn_1-0001.txt,True,2,43.947315,2.0,0.5,91.5,0.4013157894736842
813,spider-inn_1-0001.txt,False,3,36.063033,,,,
814,spider-inn_1-0001.txt,False,3,60.078079,,,,
815,spider-club_1-0032.txt,False,3,60.068842,,,,
816,spider-club_1-0032.txt,False,3,60.064124,,,,
817,spider-club_1-0032.txt,False,3,60.068565,,,,
818,spider-local_govt_and_lot-0011.txt,True,2,24.889914,1.0,0.0,2.0,0.0078125
819,db2csv-battle_death-0012_dev.txt,True,2,18.593492,1.0,0.0,2.0,0.0079681274900398
820,spider_bak-company_employee-0011.txt,False,3,60.068099,,,,
821,spider-machine_repair-0005.txt,False,3,60.07616,,,,
822,spider-election-0023.txt,False,3,60.066385,,,,
823,db2csv-pets_1-0031_dev.txt,True,2,38.128433,1.0,0.0,1.0,0.0032467532467532
824,spider_bak-swimming-0010.txt,True,2,18.382031,1.0,0.0,2.0,0.00836820083682
825,spider_bak-college_1-0028.txt,True,2,10.116329,1.0,0.0,2.0,0.0086206896551724
826,spider-department_store-0043.txt,False,3,60.082903,,,,
827,spider_bak-tracking_orders-0016.txt,False,3,60.069819,,,,
828,spider_bak-tracking_orders-0016.txt,False,3,9.383241,,,,
829,spider_bak-network_2-0009.txt,False,3,60.072431,,,,
830,spider_bak-network_2-0009.txt,True,2,17.366489,1.0,0.0,1.0,0.0038910505836575
831,spider_bak-network_2-0009.txt,True,2,30.800829,1.0,0.0,1.0,0.0040322580645161
832,spider-store_product-0001.txt,False,3,60.073243,,,,
833,spider_bak-game_injury-0011.txt,True,2,41.017675,1.0,0.0,2.0,0.0086580086580086
834,spider_bak-game_injury-0011.txt,True,2,41.769806,1.0,0.0,2.0,0.0082304526748971
835,spider_bak-game_injury-0011.txt,True,2,15.635501,1.0,0.0,2.0,0.008
836,spider_bak-game_injury-0011.txt,True,2,35.377006,1.0,0.0,2.0,0.0082644628099173
837,spider_bak-game_injury-0011.txt,True,2,17.258936,1.0,0.0,2.0,0.0074074074074074
838,spider_bak-game_injury-0011.txt,True,2,50.918259,2.0,0.5,111.5,0.4129629629629629
839,spider_bak-game_injury-0011.txt,False,3,60.067908,,,,
840,spider_bak-game_injury-0011.txt,False,3,60.074421,,,,
841,spider_bak-game_injury-0011.txt,False,3,60.069446,,,,
842,spider_bak-game_injury-0011.txt,False,3,60.074195,,,,
843,spider_bak-game_injury-0011.txt,True,2,44.022894,1.0,0.0,1.0,0.0035714285714285
844,spider_bak-game_injury-0011.txt,False,3,60.068273,,,,
845,spider_bak-game_injury-0011.txt,False,3,60.073953,,,,
846,spider_bak-game_injury-0011.txt,False,3,60.069283,,,,
847,spider_bak-game_injury-0011.txt,False,3,60.063923,,,,
848,spider_bak-game_injury-0005.txt,True,2,33.619837,1.0,0.0,1.0,0.0033112582781456
849,spider_bak-game_injury-0005.txt,True,2,12.281857,1.0,0.0,1.0,0.0033003300330033
850,spider_bak-game_injury-0005.txt,True,2,32.018912,1.0,0.0,1.0,0.0033222591362126
851,spider_bak-game_injury-0005.txt,True,2,31.414463,1.0,0.0,1.0,0.0031545741324921
852,spider_bak-game_injury-0005.txt,False,3,60.067098,,,,
853,spider_bak-game_injury-0005.txt,False,3,60.068053,,,,
854,spider_bak-game_injury-0005.txt,False,3,60.070144,,,,
855,spider_bak-game_injury-0005.txt,False,3,60.069436,,,,
856,spider_bak-game_injury-0005.txt,False,3,60.065312,,,,
857,spider_bak-game_injury-0005.txt,True,2,48.39585,1.0,0.0,1.0,0.0030211480362537
858,spider_bak-program_share-0017.txt,False,3,60.069976,,,,
859,spider_bak-program_share-0017.txt,True,2,35.386651,1.0,0.0,1.0,0.0035211267605633
860,spider_bak-program_share-0017.txt,False,3,60.065435,,,,
861,spider_bak-program_share-0017.txt,True,2,19.134264,1.0,0.0,1.0,0.0034129692832764
862,spider_bak-program_share-0017.txt,True,2,24.864141,1.0,0.0,1.0,0.0033003300330033
863,spider_bak-program_share-0017.txt,True,2,43.249637,1.0,0.0,1.0,0.0037037037037037
864,spider_bak-program_share-0017.txt,False,3,60.068101,,,,
865,spider_bak-program_share-0017.txt,False,3,60.070241,,,,
866,spider_bak-program_share-0017.txt,True,2,34.12155,1.0,0.0,1.0,0.0034602076124567
867,spider_bak-program_share-0017.txt,True,2,42.393847,1.0,0.0,1.0,0.0035460992907801
868,spider_bak-program_share-0017.txt,True,2,53.446268,1.0,0.0,1.0,0.0034482758620689
869,spider_bak-program_share-0017.txt,False,3,60.068437,,,,
870,spider_bak-program_share-0017.txt,True,2,46.470259,1.0,0.0,1.0,0.0034482758620689
871,spider_bak-program_share-0017.txt,True,2,26.230714,1.0,0.0,1.0,0.0033333333333333
872,spider_bak-program_share-0017.txt,True,2,23.004655,1.0,0.0,1.0,0.0030487804878048
873,spider-sports_competition-0021.txt,True,2,41.222355,1.0,0.0,2.0,0.0076923076923076
874,spider-school_player-0002.txt,False,3,60.06772,,,,
875,spider-game_1-0002.txt,True,2,18.092683,1.0,0.0,2.0,0.0095693779904306
876,spider-game_1-0002.txt,True,2,14.399885,1.0,0.0,2.0,0.0082987551867219
877,spider-game_1-0002.txt,True,2,45.058886,1.0,0.0,2.0,0.0081967213114754
878,spider-product_catalog-0007.txt,False,3,60.076954,,,,
879,spider-ship_1-0017.txt,False,3,60.066799,,,,
880,spider-ship_1-0017.txt,True,2,53.106058,1.0,0.0,1.0,0.0056179775280898
881,spider-ship_1-0017.txt,True,2,33.207639,1.0,0.0,1.0,0.0054945054945054
882,spider-ship_1-0017.txt,True,2,50.514267,2.0,0.5,66.0,0.3013698630136986
883,spider-ship_1-0017.txt,True,2,57.333542,2.0,0.5,88.0,0.3946188340807175
884,spider-ship_1-0017.txt,True,2,28.707416,1.0,0.0,1.0,0.0044642857142857
885,spider-activity_1-0044.txt,True,2,48.965202,1.0,0.0,1.0,0.0033898305084745
886,spider_bak-film_rank-0022.txt,True,2,53.99136,3.0,0.3333333333333333,50.333333333333336,0.2071330589849108
887,spider_bak-film_rank-0022.txt,False,3,60.070184,,,,
888,spider_bak-film_rank-0022.txt,True,2,34.175752,1.0,0.0,1.0,0.0038461538461538
889,spider_bak-film_rank-0022.txt,True,2,35.513077,1.0,0.0,1.0,0.0041493775933609
890,spider_bak-film_rank-0022.txt,False,3,60.071309,,,,
891,spider_bak-film_rank-0022.txt,False,3,60.072225,,,,
892,spider_bak-film_rank-0022.txt,False,3,60.064718,,,,
893,spider_bak-film_rank-0022.txt,True,2,31.103706,1.0,0.0,1.0,0.0037037037037037
894,spider_bak-film_rank-0022.txt,False,3,60.076633,,,,
895,spider-document_management-0009.txt,False,3,60.068967,,,,
896,spider-document_management-0009.txt,False,3,60.071744,,,,
897,spider-document_management-0009.txt,True,2,43.575876,1.0,0.0,1.0,0.003610108303249
898,spider-school_player-0003.txt,False,3,60.070119,,,,
899,spider-sports_competition-0008.txt,True,2,54.475052,3.0,0.6666666666666666,102.33333333333331,0.4548148148148148
900,spider-cre_Theme_park-0011.txt,True,2,10.650711,1.0,0.0,2.0,0.0092592592592592
901,spider-cre_Theme_park-0011.txt,True,2,18.249288,1.0,0.0,2.0,0.0078431372549019
902,spider-cre_Theme_park-0011.txt,True,2,24.386305,1.0,0.0,2.0,0.0077519379844961
903,spider-music_4-0012.txt,False,3,37.557688,,,,
904,spider-music_4-0012.txt,True,1,56.353295,9.0,0.3333333333333333,71.88888888888889,0.2797233030696066
905,spider-music_4-0012.txt,True,1,9.810253,3.0,0.3333333333333333,75.33333333333333,0.2919896640826873
906,spider-music_4-0012.txt,True,1,26.397051,5.0,0.4,89.0,0.3133802816901408
907,spider-music_4-0012.txt,True,1,15.244527,2.0,0.5,106.0,0.3719298245614035
908,spider-music_4-0012.txt,False,2,60.07017,,,,
909,db2csv-singer-0020_dev.txt,False,3,60.069853,,,,
910,spider_bak-railway-0020.txt,True,2,59.81338,2.0,0.5,90.0,0.3964757709251101
911,spider_bak-program_share-0002.txt,True,2,56.962041,1.0,0.0,1.0,0.0044843049327354
912,spider_bak-program_share-0016.txt,True,2,27.341495,1.0,0.0,2.0,0.0078740157480314
913,spider_bak-aircraft-0009.txt,True,2,57.474845,2.0,0.5,111.0,0.4126394052044609
914,db2csv-dog_kennels-0049_dev.txt,True,2,44.853204,1.0,0.0,2.0,0.008
915,spider_bak-game_injury-0004.txt,False,3,60.070597,,,,
916,spider_bak-game_injury-0004.txt,False,3,60.067344,,,,
917,spider_bak-dorm_1-0014.txt,True,2,53.28331,1.0,0.0,2.0,0.0079365079365079
918,spider-hospital_1-0011.txt,True,2,21.856472,1.0,0.0,2.0,0.0085470085470085
919,spider-hospital_1-0011.txt,True,2,26.056249,1.0,0.0,2.0,0.0086206896551724
920,spider-hospital_1-0011.txt,True,2,11.735919,1.0,0.0,2.0,0.0085836909871244
921,spider-hospital_1-0011.txt,True,2,19.975781,1.0,0.0,2.0,0.0087719298245614
922,spider-hospital_1-0011.txt,True,2,41.856738,1.0,0.0,2.0,0.0078431372549019
923,spider-hospital_1-0011.txt,True,2,17.990436,1.0,0.0,2.0,0.0081967213114754
924,spider-hospital_1-0011.txt,True,2,17.613047,1.0,0.0,1.0,0.0042194092827004
925,spider-hospital_1-0011.txt,True,2,18.423158,1.0,0.0,2.0,0.0078431372549019
926,spider-hospital_1-0011.txt,True,2,32.336124,1.0,0.0,1.0,0.0041322314049586
927,spider-hospital_1-0011.txt,True,2,26.553154,1.0,0.0,2.0,0.0082304526748971
928,spider-hospital_1-0011.txt,True,2,51.426768,1.0,0.0,1.0,0.0042016806722689
929,spider-hospital_1-0011.txt,True,2,39.228804,1.0,0.0,1.0,0.0037735849056603
930,spider-hospital_1-0011.txt,True,2,45.190583,1.0,0.0,1.0,0.0039370078740157
931,spider-hospital_1-0011.txt,True,2,26.180645,1.0,0.0,1.0,0.0040485829959514
932,spider-hospital_1-0011.txt,False,3,60.067257,,,,
933,spider-hospital_1-0011.txt,True,2,13.612903,1.0,0.0,2.0,0.0080321285140562
934,spider-hospital_1-0011.txt,True,2,36.458237,1.0,0.0,1.0,0.0040983606557377
935,spider-hospital_1-0011.txt,False,3,60.068539,,,,
936,spider-hospital_1-0011.txt,False,3,60.065811,,,,
937,spider-hospital_1-0011.txt,True,2,27.317349,1.0,0.0,1.0,0.0039525691699604
938,spider-hospital_1-0011.txt,False,3,60.065084,,,,
939,spider-hospital_1-0011.txt,True,2,18.232615,1.0,0.0,1.0,0.0043478260869565
940,spider-hospital_1-0011.txt,True,2,35.974301,1.0,0.0,1.0,0.0038910505836575
941,spider-hospital_1-0011.txt,True,2,30.666488,2.0,0.5,105.5,0.4288617886178861
942,spider-hospital_1-0011.txt,True,2,17.608989,1.0,0.0,1.0,0.00418410041841
943,spider-hospital_1-0011.txt,True,2,37.276907,2.0,0.5,110.5,0.4299610894941634
944,spider-hospital_1-0011.txt,False,3,60.066834,,,,
945,spider-hospital_1-0011.txt,True,2,39.697932,1.0,0.0,1.0,0.0036496350364963
946,spider-hospital_1-0011.txt,False,3,60.069172,,,,
947,spider-hospital_1-0011.txt,False,3,60.068917,,,,
948,spider-hospital_1-0011.txt,True,2,54.793442,1.0,0.0,1.0,0.0035971223021582
949,spider-hospital_1-0011.txt,False,3,60.071051,,,,
950,spider-hospital_1-0011.txt,False,3,60.073794,,,,
951,spider-hospital_1-0011.txt,True,2,27.152373,1.0,0.0,1.0,0.0039840637450199
952,spider-hospital_1-0011.txt,True,2,34.208767,1.0,0.0,1.0,0.0037174721189591
953,spider-hospital_1-0011.txt,True,2,58.239182,1.0,0.0,1.0,0.0036764705882352
954,spider_bak-pilot_record-0011.txt,False,3,60.064069,,,,
955,spider_bak-ship_mission-0012.txt,False,3,60.07063,,,,
956,spider_bak-ship_mission-0012.txt,False,3,14.995725,,,,
957,db2csv-poker_player-0015_dev.txt,False,3,60.070923,,,,
958,db2csv-poker_player-0015_dev.txt,False,3,18.586831,,,,
959,spider_bak-products_for_hire-0007.txt,False,3,60.072416,,,,
960,spider_bak-phone_market-0009.txt,False,3,60.067862,,,,
961,spider-machine_repair-0010.txt,True,1,16.47826,4.0,0.25,43.0,0.1563636363636363
962,spider_bak-apartment_rentals-0040.txt,False,3,60.067334,,,,
963,spider-company_1-0007.txt,True,2,52.344987,2.0,0.5,66.0,0.3859649122807017
964,spider-local_govt_and_lot-0010.txt,True,2,25.366839,0.0,,,
965,spider-local_govt_and_lot-0010.txt,True,2,17.851939,1.0,0.0,1.0,0.0034602076124567
966,spider-local_govt_and_lot-0010.txt,True,2,13.857628,1.0,0.0,1.0,0.0034364261168384
967,spider-local_govt_and_lot-0010.txt,True,2,18.943177,0.0,,,
968,spider-local_govt_and_lot-0010.txt,True,2,26.854066,1.0,0.0,1.0,0.0034482758620689
969,spider-local_govt_and_lot-0010.txt,True,2,19.019085,1.0,0.0,1.0,0.0034246575342465
970,spider-local_govt_and_lot-0010.txt,False,3,60.068716,,,,
971,spider-local_govt_and_lot-0010.txt,False,3,60.069814,,,,
972,spider-local_govt_and_lot-0010.txt,False,3,60.074195,,,,
973,spider_bak-hr_1-0038.txt,False,3,60.070405,,,,
974,spider_bak-e_government-0001.txt,False,3,60.075621,,,,
975,spider-journal_committee-0017.txt,False,3,60.069717,,,,
976,spider-college_2-0072.txt,False,3,60.064315,,,,
977,spider-college_2-0072.txt,True,2,36.695222,1.0,0.0,1.0,0.003690036900369
978,spider-college_2-0072.txt,False,3,60.071141,,,,
979,spider_bak-network_2-0022.txt,False,3,60.062841,,,,
980,spider_bak-storm_record-0019.txt,False,3,60.065624,,,,
981,spider_bak-tracking_orders-0015.txt,False,3,25.503112,,,,
982,spider-party_people-0003.txt,True,2,13.089714,1.0,0.0,2.0,0.0093457943925233
983,spider-party_people-0003.txt,True,2,30.399525,1.0,0.0,2.0,0.0077220077220077
984,spider-party_people-0003.txt,True,2,33.186086,1.0,0.0,2.0,0.0078125
985,spider-college_1-0009.txt,True,2,11.029443,1.0,0.0,2.0,0.0087336244541484
986,spider-college_1-0009.txt,True,2,25.666382,1.0,0.0,2.0,0.0083333333333333
987,spider-college_1-0009.txt,True,2,16.459881,1.0,0.0,2.0,0.0085106382978723
988,spider-college_1-0009.txt,True,2,9.456555,1.0,0.0,2.0,0.0083333333333333
989,spider-college_1-0009.txt,True,2,31.415144,1.0,0.0,2.0,0.0085106382978723
990,spider-college_1-0009.txt,False,3,60.07143,,,,
991,spider-loan_1-0035.txt,False,3,60.071111,,,,
992,spider-loan_1-0035.txt,False,3,60.065224,,,,
993,spider-loan_1-0035.txt,False,3,35.76111,,,,
994,spider-loan_1-0035.txt,False,3,60.066744,,,,
995,spider-loan_1-0035.txt,False,3,60.06551,,,,
996,spider-network_2-0028.txt,True,2,45.062813,1.0,0.0,1.0,0.0036496350364963
997,spider-network_2-0028.txt,True,1,30.419967,7.0,0.2857142857142857,61.85714285714285,0.2416294642857142
998,spider-network_2-0028.txt,True,2,40.035679,1.0,0.0,3.0,0.0106382978723404
999,spider_bak-hospital_1-0034.txt,True,2,57.401582,3.0,0.6666666666666666,112.0,0.4933920704845815
1000,spider_bak-hospital_1-0034.txt,True,2,39.372629,3.0,0.3333333333333333,58.333333333333336,0.2390710382513661
1001,spider_bak-hospital_1-0034.txt,True,2,20.430896,1.0,0.0,1.0,0.0036363636363636
1002,spider_bak-dorm_1-0002.txt,True,2,54.22843,1.0,0.0,1.0,0.0033898305084745
1003,db2csv-student_transcripts_tracking-0039_dev.txt,False,3,60.070506,,,,
1004,db2csv-orchestra-0026_dev.txt,False,3,60.068283,,,,
1005,db2csv-orchestra-0026_dev.txt,False,3,60.068329,,,,
1006,db2csv-orchestra-0026_dev.txt,False,3,60.06716,,,,
1007,spider-school_bus-0017.txt,False,3,60.068041,,,,
1008,spider-program_share-0009.txt,True,2,42.280048,1.0,0.0,1.0,0.0034843205574912
1009,spider_bak-device-0003.txt,True,2,45.389371,1.0,0.0,1.0,0.0036764705882352
1010,spider_bak-device-0003.txt,True,2,50.979813,1.0,0.0,1.0,0.003690036900369
1011,spider_bak-device-0003.txt,True,2,24.018822,1.0,0.0,1.0,0.0034722222222222
1012,spider_bak-device-0003.txt,True,2,25.291039,1.0,0.0,1.0,0.0036630036630036
1013,spider_bak-device-0003.txt,True,2,47.907084,1.0,0.0,1.0,0.0034129692832764
1014,spider_bak-device-0003.txt,True,2,29.607571,1.0,0.0,1.0,0.0038167938931297
1015,spider_bak-device-0003.txt,True,2,25.617557,1.0,0.0,1.0,0.003584229390681
1016,spider_bak-device-0003.txt,True,2,40.006501,1.0,0.0,1.0,0.0037878787878787
1017,spider_bak-device-0003.txt,False,3,60.065775,,,,
1018,spider_bak-device-0003.txt,False,3,60.073302,,,,
1019,spider_bak-device-0003.txt,True,2,29.997781,1.0,0.0,1.0,0.0036363636363636
1020,spider_bak-device-0003.txt,False,3,60.063087,,,,
1021,spider_bak-device-0003.txt,True,2,42.771516,1.0,0.0,1.0,0.0035335689045936
1022,spider_bak-device-0003.txt,True,2,42.084843,1.0,0.0,1.0,0.0033003300330033
1023,spider_bak-device-0003.txt,True,2,50.827781,1.0,0.0,1.0,0.0033670033670033
1024,spider-swimming-0010.txt,True,2,36.198317,1.0,0.0,2.0,0.0080321285140562
1025,spider_bak-election-0023.txt,False,3,60.081401,,,,
1026,spider_bak-local_govt_in_alabama-0015.txt,False,3,60.06642,,,,
1027,spider-student_assessment-0003.txt,False,3,60.071072,,,,
1028,spider_bak-workshop_paper-0002.txt,False,3,60.072129,,,,
1029,spider-ship_1-0001.txt,True,2,49.46759,1.0,0.0,2.0,0.0080645161290322
1030,spider-game_injury-0018.txt,False,3,60.073321,,,,
1031,spider-game_injury-0018.txt,False,3,60.062811,,,,
1032,spider-game_injury-0018.txt,False,3,60.068134,,,,
1033,db2csv-dog_kennels-0032_dev.txt,False,3,60.071996,,,,
1034,spider_bak-twitter_1-0021.txt,True,2,37.623473,1.0,0.0,1.0,0.0044642857142857
1035,spider_bak-voter_2-0019.txt,False,3,60.07209,,,,
1036,spider_bak-wedding-0020.txt,True,2,15.433675,1.0,0.0,2.0,0.008695652173913
1037,spider_bak-wedding-0020.txt,True,2,21.783574,1.0,0.0,2.0,0.0085106382978723
1038,spider_bak-wedding-0020.txt,True,2,30.916148,1.0,0.0,2.0,0.0084388185654008
1039,spider_bak-wedding-0020.txt,True,2,29.066216,1.0,0.0,2.0,0.0085106382978723
1040,spider_bak-wedding-0020.txt,True,2,40.513141,1.0,0.0,2.0,0.0084388185654008
1041,spider_bak-wedding-0020.txt,False,3,60.067096,,,,
1042,spider-train_station-0004.txt,False,3,60.071217,,,,
1043,spider_bak-game_injury-0013.txt,True,2,23.841062,0.0,,,
1044,spider_bak-game_injury-0013.txt,True,2,31.019315,1.0,0.0,2.0,0.0067114093959731
1045,spider_bak-game_injury-0013.txt,False,3,60.067293,,,,
1046,spider_bak-game_injury-0013.txt,False,3,60.073985,,,,
1047,spider_bak-game_injury-0013.txt,True,2,29.571833,1.0,0.0,1.0,0.0033444816053511
1048,spider_bak-game_injury-0013.txt,True,2,37.403509,1.0,0.0,1.0,0.0033898305084745
1049,spider_bak-game_injury-0013.txt,False,3,60.069575,,,,
1050,spider_bak-game_injury-0013.txt,False,3,60.079036,,,,
1051,spider_bak-game_injury-0013.txt,False,3,60.082874,,,,
1052,spider_bak-game_injury-0013.txt,False,3,60.070558,,,,
1053,spider_bak-game_injury-0013.txt,False,3,60.068338,,,,
1054,spider_bak-game_injury-0013.txt,False,3,60.069145,,,,
1055,spider_bak-game_injury-0013.txt,True,2,25.734397,1.0,0.0,2.0,0.0066225165562913
1056,spider_bak-game_injury-0013.txt,False,3,60.062383,,,,
1057,spider_bak-game_injury-0013.txt,True,2,51.587732,1.0,0.0,1.0,0.003012048192771
