ID,Benchmark,?Solved,Bound,Time
1064,spider_bak-game_injury-0013.txt,,2,
1065,spider_bak-game_injury-0013.txt,,2,
1066,spider_bak-game_injury-0013.txt,,2,
1067,spider_bak-game_injury-0013.txt,,2,
1068,spider_bak-game_injury-0013.txt,,2,
1069,spider-decoration_competition-0014.txt,True,2,16.198213000000003
1070,spider-decoration_competition-0014.txt,True,2,19.585143
1071,spider-decoration_competition-0014.txt,True,2,43.896364000000005
1072,spider-decoration_competition-0014.txt,True,2,30.11249
1073,spider-decoration_competition-0014.txt,True,2,24.996101000000003
1074,spider-decoration_competition-0014.txt,True,2,30.980213
1075,spider_bak-game_injury-0007.txt,,2,
1076,spider_bak-game_injury-0007.txt,,1,
1077,spider-pilot_record-0009.txt,True,2,21.37354
1078,spider-network_2-0029.txt,False,2,4.735279
1079,spider-network_2-0029.txt,True,2,27.445416
1080,spider-network_2-0029.txt,True,2,28.835598
1081,spider-network_2-0029.txt,True,2,24.594568
1082,spider-network_2-0029.txt,True,2,35.099084000000005
1083,spider-network_2-0029.txt,False,2,
1084,spider_bak-pilot_record-0012.txt,False,2,
1085,spider_bak-college_2-0079.txt,,2,
1086,spider-loan_1-0008.txt,True,2,18.119053
1087,spider_bak-hospital_1-0021.txt,,2,
1088,spider_bak-hospital_1-0021.txt,,2,
1089,spider_bak-hospital_1-0021.txt,,2,
1090,spider_bak-hospital_1-0021.txt,,2,
1091,spider_bak-hospital_1-0021.txt,,2,
1092,spider_bak-hospital_1-0021.txt,,2,
1093,spider-loan_1-0034.txt,True,2,30.124231
1094,spider-party_people-0002.txt,,2,
1095,spider-aircraft-0009.txt,True,2,15.65616
1096,spider_bak-network_2-0023.txt,True,2,54.601291
1097,spider_bak-network_2-0023.txt,True,2,20.360501
1098,spider_bak-network_2-0023.txt,True,2,28.532932
1099,spider_bak-network_2-0023.txt,True,2,22.1702
1100,spider_bak-network_2-0023.txt,True,2,33.593382000000005
1101,spider_bak-network_2-0023.txt,True,2,25.431073
1102,spider_bak-network_2-0023.txt,True,2,22.541896
1103,spider_bak-network_2-0023.txt,True,2,22.463809
1104,spider_bak-network_2-0023.txt,True,2,25.549377
1105,spider_bak-network_2-0023.txt,True,2,32.052974000000006
1106,spider-journal_committee-0002.txt,True,2,21.028125
1107,spider-student_1-0025.txt,True,2,23.471849
1108,db2csv-orchestra-0019_dev.txt,True,2,24.153395
1109,db2csv-orchestra-0019_dev.txt,True,2,55.160984
1110,db2csv-dog_kennels-0050_dev.txt,False,4,38.569479
1111,spider_bak-csu_1-0005.txt,True,2,9.248418
1112,spider_bak-csu_1-0005.txt,True,2,11.103599
1113,spider_bak-csu_1-0005.txt,True,2,19.956971
1114,db2csv-dog_kennels-0040_dev.txt,True,2,46.296315
1115,spider_bak-company_employee-0013.txt,False,2,
1116,spider-gymnast-0020.txt,True,2,50.939844
1117,spider-customers_and_invoices-0039.txt,False,3,17.694272
1118,db2csv-course_teach-0019_dev.txt,False,2,
1119,spider_bak-tracking_grants_for_research-0013.txt,,2,
1120,db2csv-student_transcripts_tracking-0071_dev.txt,False,4,38.50545
1121,spider-student_1-0028.txt,True,2,13.513423
1122,spider-student_1-0028.txt,True,2,10.993212
1123,spider-student_1-0028.txt,True,2,32.615568
1124,spider-student_1-0028.txt,True,2,11.542399
1125,spider-student_1-0028.txt,True,2,14.712865
1126,spider-student_1-0028.txt,True,2,25.409343
1127,spider_bak-products_for_hire-0009.txt,True,2,16.429407
1128,spider_bak-college_1-0027.txt,True,2,13.064935
1129,db2csv-concert_singer-0004_dev.txt,True,2,12.847826
1130,spider_bak-store_product-0007.txt,True,2,6.260339999999999
1131,spider-loan_1-0011.txt,True,2,9.872708
1132,spider-college_2-0081.txt,,2,
1133,spider_bak-protein_institute-0006.txt,,2,
1134,spider_bak-protein_institute-0006.txt,True,2,21.784982
1135,spider_bak-protein_institute-0006.txt,,2,
1136,spider_bak-machine_repair-0005.txt,True,2,23.269429
1137,spider_bak-station_weather-0005.txt,True,2,11.629799
1138,spider_bak-station_weather-0005.txt,True,2,13.915458
1139,spider_bak-station_weather-0005.txt,True,2,13.43151
1140,spider_bak-railway-0006.txt,True,2,11.242356
1141,spider-program_share-0005.txt,True,2,6.913906
1142,spider_bak-aircraft-0007.txt,True,2,11.198113
1143,spider-book_2-0012.txt,True,2,16.826128999999998
1144,spider-book_2-0012.txt,True,2,21.694509
1145,spider-book_2-0012.txt,True,2,16.179682
1146,spider-book_2-0012.txt,False,2,
1147,spider-book_2-0012.txt,False,2,
1148,spider-book_2-0012.txt,True,2,24.327924
1149,db2csv-dog_kennels-0045_dev.txt,True,2,35.920755
1150,spider_bak-election-0013.txt,True,2,25.793027
1151,spider_bak-election-0013.txt,True,2,24.535007
1152,spider_bak-election-0013.txt,False,2,
1153,spider-swimming-0020.txt,,2,
1154,spider_bak-school_player-0010.txt,True,2,49.477553
1155,spider_bak-activity_1-0044.txt,True,2,24.385886
1156,spider-e_government-0016.txt,True,2,9.80176
1157,db2csv-student_transcripts_tracking-0013_dev.txt,True,2,8.129301
1158,db2csv-pets_1-0012_dev.txt,True,2,9.00768
1159,spider_bak-film_rank-0011.txt,True,2,25.446339
1160,spider_bak-film_rank-0011.txt,True,2,43.830872
1161,spider-product_catalog-0021.txt,True,2,22.324347
1162,spider-twitter_1-0027.txt,True,2,9.443911
1163,spider-school_player-0018.txt,True,2,15.271291
1164,spider-phone_market-0009.txt,True,2,9.90346
1165,spider_bak-customer_complaints-0019.txt,True,2,10.938724
1166,spider-music_4-0009.txt,,2,
1167,spider-wine_1-0026.txt,,2,
1168,spider-wine_1-0026.txt,,2,
1169,spider-wine_1-0026.txt,,2,
1170,spider-wine_1-0026.txt,,2,
1171,spider-wine_1-0026.txt,,2,
1172,spider-wine_1-0026.txt,,2,
1173,spider_bak-program_share-0019.txt,True,2,30.313793
1174,spider-book_2-0007.txt,True,2,6.139089
1175,spider-train_station-0008.txt,True,2,25.055448
1176,spider-train_station-0008.txt,True,2,16.695366999999997
1177,spider-train_station-0008.txt,True,2,12.888297
1178,spider-train_station-0008.txt,True,2,10.512672
1179,spider-train_station-0008.txt,True,2,11.733655
1180,spider-train_station-0008.txt,True,2,12.017938
1181,spider-train_station-0008.txt,True,2,15.723209999999998
1182,spider-train_station-0008.txt,True,2,10.228526
1183,spider-train_station-0008.txt,True,2,12.549336
1184,spider-train_station-0008.txt,True,2,11.210372
1185,spider-train_station-0008.txt,True,2,11.709539
1186,spider-train_station-0008.txt,True,2,11.428736
1187,spider-train_station-0008.txt,True,2,12.895856
1188,spider-train_station-0008.txt,True,2,15.189516
1189,spider-train_station-0008.txt,True,2,10.755177
1190,db2csv-poker_player-0026_dev.txt,True,2,13.811956
1191,db2csv-poker_player-0026_dev.txt,True,2,31.352891
1192,db2csv-poker_player-0026_dev.txt,True,2,39.498314
1193,db2csv-poker_player-0026_dev.txt,True,2,40.944707
1194,db2csv-poker_player-0026_dev.txt,True,2,26.440825
1195,db2csv-poker_player-0026_dev.txt,True,2,27.714071
1196,spider-ship_mission-0012.txt,True,2,34.260791999999995
1197,spider-ship_mission-0012.txt,True,2,53.810016
1198,spider_bak-machine_repair-0010.txt,True,1,5.468392000000001
1199,db2csv-singer-0003_dev.txt,True,2,6.724921
1200,spider-company_employee-0011.txt,False,2,
1201,spider-loan_1-0004.txt,False,2,
1202,spider-loan_1-0004.txt,False,2,
1203,spider-loan_1-0004.txt,,2,
1204,spider-loan_1-0004.txt,False,2,
1205,spider-loan_1-0004.txt,False,2,
1206,spider-loan_1-0004.txt,,2,
1207,spider-loan_1-0004.txt,True,2,9.3143
1208,spider-loan_1-0004.txt,,2,
1209,spider-loan_1-0004.txt,,2,
1210,spider_bak-cre_Theme_park-0011.txt,,2,
1211,spider_bak-hospital_1-0011.txt,,2,
1212,spider_bak-hospital_1-0011.txt,,2,
1213,spider_bak-hospital_1-0011.txt,,2,
1214,spider_bak-hospital_1-0011.txt,,2,
1215,spider_bak-hospital_1-0011.txt,,2,
1216,spider_bak-hospital_1-0011.txt,,2,
1217,spider_bak-hospital_1-0011.txt,,2,
1218,spider_bak-hospital_1-0011.txt,,2,
1219,spider_bak-hospital_1-0011.txt,,2,
1220,spider_bak-hospital_1-0011.txt,,2,
1221,spider_bak-hospital_1-0011.txt,,2,
1222,spider_bak-hospital_1-0011.txt,,2,
1223,spider_bak-hospital_1-0011.txt,,2,
1224,spider_bak-hospital_1-0011.txt,,2,
1225,spider_bak-hospital_1-0011.txt,,2,
1226,spider_bak-hospital_1-0011.txt,,2,
1227,spider_bak-hospital_1-0011.txt,,2,
1228,spider_bak-hospital_1-0011.txt,,2,
1229,spider_bak-hospital_1-0011.txt,,2,
1230,spider_bak-hospital_1-0011.txt,,2,
1231,spider_bak-hospital_1-0011.txt,,2,
1232,spider-college_1-0010.txt,True,2,16.777514
1233,spider-college_1-0010.txt,True,2,31.305424
1234,spider-college_1-0010.txt,True,2,24.398139
1235,spider_bak-movie_1-0002.txt,True,2,16.580193
1236,spider_bak-products_for_hire-0008.txt,True,2,50.928529000000005
1237,spider_bak-products_for_hire-0008.txt,True,2,30.108549
1238,spider_bak-products_for_hire-0008.txt,True,2,35.154733
1239,spider_bak-college_1-0032.txt,True,2,20.073631
1240,spider_bak-college_1-0032.txt,True,2,6.270225999999999
1241,spider_bak-college_1-0032.txt,True,2,6.704219
1242,spider_bak-college_1-0032.txt,True,2,9.543029
1243,spider_bak-college_1-0032.txt,True,2,8.173018
1244,spider_bak-college_1-0032.txt,True,2,11.209409
1245,spider_bak-college_1-0032.txt,True,2,10.732626
1246,spider_bak-college_1-0032.txt,True,2,12.502844
1247,spider_bak-college_1-0032.txt,True,2,9.417416
1248,spider_bak-college_1-0032.txt,True,2,26.974759
1249,spider_bak-department_store-0043.txt,True,2,20.188688
1250,spider_bak-tracking_grants_for_research-0037.txt,,2,
1251,spider_bak-tracking_grants_for_research-0037.txt,,2,
1252,spider_bak-tracking_grants_for_research-0037.txt,,2,
1253,spider_bak-tracking_grants_for_research-0037.txt,,2,
1254,spider_bak-tracking_grants_for_research-0037.txt,,2,
1255,spider_bak-tracking_grants_for_research-0037.txt,,2,
1256,spider_bak-tracking_grants_for_research-0037.txt,,2,
1257,spider_bak-tracking_grants_for_research-0037.txt,,2,
1258,spider_bak-tracking_grants_for_research-0037.txt,,2,
1259,spider_bak-tracking_grants_for_research-0037.txt,,2,
1260,spider_bak-tracking_grants_for_research-0037.txt,,2,
1261,spider_bak-tracking_grants_for_research-0037.txt,,2,
1262,spider_bak-tracking_grants_for_research-0037.txt,,2,
1263,spider_bak-tracking_grants_for_research-0037.txt,,2,
1264,spider_bak-tracking_grants_for_research-0037.txt,,2,
1265,spider-customers_and_invoices-0037.txt,False,3,22.339488
1266,spider-gymnast-0006.txt,True,2,21.728295
1267,spider-local_govt_and_lot-0009.txt,True,2,29.557337
1268,spider-inn_1-0009.txt,True,2,13.737014
1269,spider_bak-swimming-0020.txt,,2,
1270,db2csv-employee_hire_evaluation-0015_dev.txt,True,2,6.719706
1271,spider-election-0013.txt,True,2,37.520520000000005
1272,spider-election-0013.txt,False,2,
1273,spider-election-0013.txt,False,2,
1274,spider_bak-college_1-0024.txt,True,2,43.387816
1275,spider-aircraft-0007.txt,True,2,15.742877
1276,spider_bak-college_1-0030.txt,True,2,8.619799
1277,spider_bak-college_1-0030.txt,True,2,9.79172
1278,spider_bak-college_1-0030.txt,True,2,10.180375
1279,spider_bak-network_2-0039.txt,True,2,41.373368
1280,spider_bak-network_2-0005.txt,True,2,9.203149
1281,spider-hr_1-0038.txt,True,2,53.738834
1282,db2csv-singer-0025_dev.txt,False,2,
1283,spider-hospital_1-0034.txt,,2,
1284,spider-hospital_1-0034.txt,,2,
1285,spider-hospital_1-0034.txt,,2,
1286,spider-college_1-0012.txt,True,2,22.989333
1287,spider-college_1-0012.txt,True,2,25.026156
1288,spider-college_1-0012.txt,True,2,15.782473
1289,spider-network_2-0033.txt,False,2,
1290,spider-network_2-0033.txt,True,2,42.449272
1291,spider-loan_1-0012.txt,True,2,13.88271
1292,db2csv-orchestra-0015_dev.txt,True,2,14.038063
1293,db2csv-orchestra-0005_dev.txt,True,2,10.958514
1294,db2csv-orchestra-0005_dev.txt,True,2,15.309434
1295,db2csv-orchestra-0005_dev.txt,True,2,6.714492999999999
1296,db2csv-orchestra-0005_dev.txt,True,2,6.785662
1297,db2csv-orchestra-0005_dev.txt,True,2,11.112583
1298,db2csv-orchestra-0005_dev.txt,True,2,12.322155
1299,db2csv-orchestra-0005_dev.txt,True,2,13.228459999999998
1300,db2csv-orchestra-0005_dev.txt,True,2,9.949401
1301,db2csv-orchestra-0005_dev.txt,True,2,12.640555
1302,db2csv-orchestra-0005_dev.txt,True,2,12.017674
1303,db2csv-orchestra-0005_dev.txt,True,2,21.095809
1304,db2csv-orchestra-0005_dev.txt,True,2,12.046684
1305,db2csv-orchestra-0005_dev.txt,True,2,10.672573
1306,db2csv-orchestra-0005_dev.txt,True,2,31.59088
1307,db2csv-orchestra-0005_dev.txt,True,2,10.299769
1308,spider_bak-party_people-0003.txt,,2,
1309,spider-station_weather-0002.txt,True,2,6.536996
1310,spider_bak-school_bus-0017.txt,True,2,22.972753
1311,spider-program_share-0012.txt,True,2,9.53163
1312,spider-book_2-0011.txt,False,2,
1313,spider-book_2-0011.txt,True,2,28.500100000000003
1314,spider-debate-0005.txt,True,2,22.770921
1315,spider_bak-voter_2-0003.txt,False,4,30.44332
1316,spider_bak-school_player-0013.txt,True,2,22.631139
1317,spider-e_government-0001.txt,True,2,13.459788
1318,spider-student_assessment-0019.txt,True,2,15.190128
1319,spider-student_assessment-0019.txt,True,2,54.68453100000001
1320,spider-student_assessment-0019.txt,True,2,44.836713
1321,spider-game_injury-0002.txt,,2,
1322,spider_bak-film_rank-0013.txt,True,2,33.745892999999995
1323,spider_bak-film_rank-0012.txt,False,2,
1324,spider-game_1-0033.txt,False,4,41.022963
1325,db2csv-pets_1-0034_dev.txt,True,2,31.178039
1326,db2csv-pets_1-0034_dev.txt,False,2,4.368181
1327,spider_bak-voter_2-0016.txt,True,2,44.591904
1328,db2csv-battle_death-0007_dev.txt,,2,
1329,db2csv-battle_death-0007_dev.txt,,2,
1330,db2csv-battle_death-0007_dev.txt,,2,
1331,db2csv-battle_death-0007_dev.txt,,2,
1332,db2csv-battle_death-0007_dev.txt,,2,
1333,db2csv-battle_death-0007_dev.txt,,2,
1334,spider-train_station-0023.txt,True,2,3.603875
1335,spider-debate-0004.txt,True,2,15.727598
1336,spider-book_2-0010.txt,True,2,41.748766
1337,spider-pilot_record-0012.txt,False,2,
1338,spider_bak-performance_attendance-0002.txt,True,2,16.036209
1339,spider-station_weather-0003.txt,True,2,20.637494
1340,spider_bak-protein_institute-0010.txt,,2,
1341,spider_bak-party_people-0002.txt,,2,
1342,spider-hospital_1-0009.txt,,2,
1343,spider_bak-pilot_record-0009.txt,True,2,23.848958
1344,spider-loan_1-0013.txt,True,2,12.063296
1345,spider-college_1-0013.txt,True,2,13.836130999999998
1346,spider-hospital_1-0021.txt,,2,
1347,spider-hospital_1-0021.txt,,2,
1348,spider-hospital_1-0021.txt,,2,
1349,spider-hospital_1-0021.txt,,2,
1350,spider-hospital_1-0021.txt,,2,
1351,spider-hospital_1-0021.txt,,2,
1352,spider-workshop_paper-0002.txt,True,2,11.234699
1353,spider_bak-company_1-0001.txt,True,2,22.019603
1354,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,22.023417
1355,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,15.593812
1356,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,14.861771
1357,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,17.810024
1358,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,16.913659
1359,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,11.239286
1360,spider-apartment_rentals-0029.txt,True,2,18.52833
1361,spider-election_representative-0012.txt,True,2,19.758292
1362,spider-election_representative-0012.txt,True,2,28.403209
1363,spider-election_representative-0012.txt,True,2,21.678047
1364,spider-election_representative-0012.txt,True,2,26.744436
1365,spider-election_representative-0012.txt,True,2,48.572627
1366,spider-election_representative-0012.txt,True,2,30.339634
1367,spider_bak-hr_1-0032.txt,False,2,
1368,db2csv-course_teach-0004_dev.txt,True,2,15.49855
1369,spider-gymnast-0003.txt,True,2,6.1691780000000005
1370,db2csv-orchestra-0004_dev.txt,True,2,12.815164
1371,spider_bak-network_2-0014.txt,False,2,
1372,spider_bak-college_1-0009.txt,True,2,10.189903
1373,spider_bak-college_1-0009.txt,True,2,16.36195
1374,spider_bak-college_1-0009.txt,True,2,12.23965
1375,spider_bak-college_1-0009.txt,True,2,11.759812
1376,spider_bak-college_1-0009.txt,True,2,10.838325
1377,spider_bak-college_1-0009.txt,True,2,30.605911
1378,spider-workshop_paper-0012.txt,False,2,
1379,spider-workshop_paper-0012.txt,False,2,
1380,spider-workshop_paper-0012.txt,False,2,
1381,spider_bak-network_2-0028.txt,True,2,33.726097
1382,spider_bak-network_2-0028.txt,False,2,3.918698
1383,spider_bak-network_2-0028.txt,True,2,32.044807
1384,spider-aircraft-0016.txt,True,2,10.41584
1385,spider-company_employee-0002.txt,True,2,10.560537
1386,spider-network_2-0022.txt,True,2,13.801843000000002
1387,spider-company_employee-0016.txt,True,2,4.99052
1388,spider-company_employee-0016.txt,True,2,9.347424
1389,spider-company_employee-0016.txt,True,2,12.012624
1390,spider-company_employee-0016.txt,True,2,12.877938
1391,spider-company_employee-0016.txt,True,2,9.288824
1392,spider-company_employee-0016.txt,True,2,9.252007
1393,spider_bak-store_product-0001.txt,True,2,16.54749
1394,spider_bak-college_2-0072.txt,,2,
1395,spider_bak-college_2-0072.txt,,2,
1396,spider_bak-college_2-0072.txt,,2,
1397,spider-loan_1-0003.txt,True,2,16.434364000000002
1398,spider-loan_1-0003.txt,True,2,18.108941
1399,spider-loan_1-0003.txt,True,2,19.508525
1400,spider-loan_1-0003.txt,,2,
1401,spider-loan_1-0003.txt,True,2,17.718777000000003
1402,spider-loan_1-0003.txt,True,2,25.75718
1403,spider-loan_1-0003.txt,,2,
1404,spider-loan_1-0003.txt,True,2,11.48792
1405,spider-loan_1-0003.txt,,2,
1406,spider-loan_1-0003.txt,,2,
1407,db2csv-employee_hire_evaluation-0004_dev.txt,True,2,13.523339
1408,spider_bak-station_weather-0003.txt,True,2,7.428291
1409,spider-pilot_record-0002.txt,True,2,9.210346
1410,spider_bak-game_injury-0018.txt,,2,
1411,spider_bak-game_injury-0018.txt,,2,
1412,spider_bak-game_injury-0018.txt,,2,
1413,spider_bak-party_people-0006.txt,,2,
1414,spider_bak-party_people-0006.txt,,2,
1415,spider_bak-party_people-0006.txt,,2,
1416,spider-ship_mission-0015.txt,True,2,17.639207
1417,spider_bak-election_representative-0010.txt,True,2,16.872775
1418,spider_bak-election_representative-0010.txt,True,2,22.249069
1419,spider_bak-election_representative-0010.txt,True,2,36.938415
1420,spider_bak-election_representative-0010.txt,True,2,30.6689
1421,spider_bak-election_representative-0010.txt,False,2,
1422,spider_bak-election_representative-0010.txt,True,2,28.83215
1423,spider-program_share-0017.txt,True,2,22.973987
1424,spider-program_share-0017.txt,True,2,8.925692999999999
1425,spider-program_share-0017.txt,True,2,10.101979
1426,spider-program_share-0017.txt,True,2,9.012854
1427,spider-program_share-0017.txt,True,2,7.130178000000001
1428,spider-program_share-0017.txt,True,2,7.973146
1429,spider-program_share-0017.txt,True,2,9.237271
1430,spider-program_share-0017.txt,True,2,13.139037
1431,spider-program_share-0017.txt,True,2,9.297533
1432,spider-program_share-0017.txt,True,2,11.229579
1433,spider-program_share-0017.txt,True,2,13.563989
1434,spider-program_share-0017.txt,True,2,11.887734
1435,spider-program_share-0017.txt,True,2,10.228506
1436,spider-program_share-0017.txt,True,2,9.617456
1437,spider-program_share-0017.txt,True,2,9.597024
1438,spider_bak-school_bus-0012.txt,False,2,
1439,spider_bak-voter_2-0006.txt,True,2,10.877682
1440,spider_bak-school_player-0002.txt,True,2,23.491772
1441,spider_bak-election-0015.txt,True,2,34.50743
1442,spider_bak-election-0015.txt,True,2,29.586751
1443,spider_bak-customer_deliveries-0004.txt,,2,
1444,spider-game_injury-0013.txt,,2,
1445,spider-game_injury-0013.txt,,2,
1446,spider-game_injury-0013.txt,,2,
1447,spider-game_injury-0013.txt,,2,
1448,spider-game_injury-0013.txt,,2,
1449,spider-game_injury-0013.txt,,2,
1450,spider-game_injury-0013.txt,,2,
1451,spider-game_injury-0013.txt,,2,
1452,spider-game_injury-0013.txt,,2,
1453,spider-game_injury-0013.txt,,2,
1454,spider-game_injury-0013.txt,,2,
1455,spider-game_injury-0013.txt,,2,
1456,spider-game_injury-0013.txt,,2,
1457,spider-game_injury-0013.txt,,2,
1458,spider-game_injury-0013.txt,,2,
1459,spider-game_injury-0013.txt,,2,
1460,spider-game_injury-0013.txt,,2,
1461,spider-game_injury-0013.txt,,2,
1462,spider-game_injury-0013.txt,,2,
1463,spider-game_injury-0013.txt,,2,
1464,spider-game_injury-0013.txt,,2,
1465,spider-game_injury-0013.txt,,2,
1466,spider-game_injury-0013.txt,,2,
1467,spider-game_injury-0013.txt,,2,
1468,spider-game_injury-0013.txt,,2,
1469,spider-game_injury-0013.txt,,2,
1470,spider-game_injury-0013.txt,,2,
1471,spider-game_injury-0013.txt,,2,
1472,spider-game_injury-0013.txt,,2,
1473,spider-game_injury-0013.txt,,2,
1474,spider-game_injury-0013.txt,,2,
1475,spider-game_injury-0013.txt,,2,
1476,spider-game_injury-0013.txt,,2,
1477,spider-game_injury-0013.txt,,2,
1478,spider-game_injury-0013.txt,,2,
1479,spider-game_injury-0013.txt,,2,
1480,spider-game_injury-0013.txt,,2,
1481,spider-game_injury-0013.txt,,2,
1482,spider-game_injury-0013.txt,,2,
1483,spider-game_injury-0013.txt,,2,
1484,spider-game_injury-0013.txt,,2,
1485,spider-game_injury-0013.txt,,2,
1486,spider-game_injury-0013.txt,,2,
1487,spider-game_injury-0013.txt,,2,
1488,spider-game_injury-0013.txt,,2,
1489,spider-game_injury-0013.txt,,2,
1490,spider-game_injury-0013.txt,,2,
1491,spider-game_injury-0013.txt,,2,
1492,spider-game_injury-0013.txt,,2,
1493,spider-game_injury-0013.txt,,2,
1494,spider-game_injury-0013.txt,,2,
1495,spider-game_injury-0013.txt,,2,
1496,spider-game_injury-0013.txt,,2,
1497,spider-game_injury-0013.txt,,2,
1498,spider-game_injury-0013.txt,,2,
1499,spider-game_injury-0013.txt,,2,
1500,spider-game_injury-0013.txt,,2,
1501,spider-game_injury-0013.txt,,2,
1502,spider-game_injury-0013.txt,,2,
1503,spider-game_injury-0013.txt,,2,
1504,spider-game_injury-0013.txt,,2,
1505,spider-game_injury-0013.txt,,2,
1506,spider-game_injury-0013.txt,,2,
1507,spider-game_injury-0013.txt,,2,
1508,spider-game_injury-0013.txt,,2,
1509,spider-game_injury-0013.txt,,2,
1510,db2csv-cre_Doc_Template_Mgt-0010_dev.txt,False,4,41.723972
1511,spider_bak-e_learning-0007.txt,False,4,41.682572
1512,spider-game_injury-0007.txt,,2,
1513,spider-game_injury-0007.txt,,1,
1514,spider-student_assessment-0020.txt,False,2,
1515,spider-student_assessment-0020.txt,True,2,45.585937
1516,spider-student_assessment-0020.txt,False,2,
1517,spider-student_assessment-0020.txt,False,2,
1518,spider-student_assessment-0020.txt,False,2,
1519,spider-student_assessment-0020.txt,False,2,
1520,spider-student_assessment-0020.txt,False,2,
1521,spider-student_assessment-0020.txt,True,2,28.506956
1522,spider-student_assessment-0020.txt,False,2,
1523,spider-student_assessment-0020.txt,False,2,
1524,spider-student_assessment-0020.txt,True,2,46.22042
1525,spider-student_assessment-0020.txt,False,2,
1526,spider-student_assessment-0020.txt,False,2,
1527,spider-student_assessment-0020.txt,False,2,
1528,spider-student_assessment-0020.txt,False,2,
1529,spider_bak-activity_1-0043.txt,False,2,
1530,spider_bak-activity_1-0043.txt,False,2,
1531,spider_bak-activity_1-0043.txt,False,2,
1532,spider_bak-activity_1-0043.txt,True,2,46.098455
1533,spider_bak-activity_1-0043.txt,False,2,
1534,spider_bak-activity_1-0043.txt,False,2,6.006873
1535,spider-film_rank-0009.txt,True,2,8.423099
1536,spider_bak-customer_deliveries-0005.txt,,2,
1537,spider_bak-customer_deliveries-0011.txt,,2,
1538,spider_bak-school_player-0003.txt,True,2,12.313415
1539,spider-twitter_1-0021.txt,True,2,8.417519
1540,db2csv-museum_visit-0002_dev.txt,True,2,5.3822600000000005
1541,spider-music_1-0005.txt,True,2,23.887533
1542,spider-program_share-0002.txt,True,2,9.393124
1543,spider-storm_record-0009.txt,True,2,7.937035
1544,spider-program_share-0016.txt,True,2,11.884322999999998
1545,spider_bak-dorm_1-0035.txt,False,2,
1546,spider_bak-party_people-0007.txt,,2,
1547,spider-station_weather-0012.txt,True,2,11.363578
1548,spider_bak-station_weather-0002.txt,True,2,10.626932
1549,spider-tracking_software_problems-0016.txt,True,2,16.714447
1550,spider-network_2-0023.txt,True,2,21.93314
1551,spider-network_2-0023.txt,False,2,
1552,spider-network_2-0023.txt,True,2,39.993884
1553,spider-network_2-0023.txt,True,2,25.261291
1554,spider-network_2-0023.txt,True,2,37.305981
1555,spider-network_2-0023.txt,True,2,22.222212
1556,spider-network_2-0023.txt,True,2,19.247041
1557,spider-network_2-0023.txt,True,2,20.721174
1558,spider-network_2-0023.txt,True,2,13.582099
1559,spider-network_2-0023.txt,True,2,13.477643
1560,spider-loan_1-0002.txt,True,2,6.917317
1561,spider-college_2-0079.txt,,2,
1562,spider_bak-network_2-0029.txt,False,2,5.043069
1563,spider_bak-network_2-0029.txt,True,2,35.033972
1564,spider_bak-network_2-0029.txt,False,2,
1565,spider_bak-musical-0009.txt,,2,
1566,spider_bak-musical-0009.txt,,2,
1567,spider_bak-musical-0009.txt,,2,
1568,db2csv-tvshow-0007_dev.txt,True,2,6.108904
1569,spider_bak-swimming-0030.txt,,2,
1570,spider-gymnast-0016.txt,True,2,38.727725
1571,spider-gymnast-0016.txt,True,2,42.7321
1572,spider-gymnast-0016.txt,False,2,
1573,spider_bak-student_1-0025.txt,True,2,20.409479
1574,spider_bak-tracking_grants_for_research-0027.txt,,2,
1575,spider_bak-tracking_grants_for_research-0027.txt,,1,
1576,spider_bak-e_government-0020.txt,True,2,39.177212
1577,spider_bak-hr_1-0019.txt,True,2,13.570709
1578,spider_bak-local_govt_mdm-0006.txt,True,1,7.738695
1579,spider_bak-local_govt_mdm-0006.txt,False,2,
1580,spider_bak-local_govt_mdm-0006.txt,False,2,
1581,spider_bak-local_govt_mdm-0006.txt,True,2,31.736282
1582,spider_bak-local_govt_mdm-0006.txt,True,2,59.588661
1583,spider_bak-local_govt_mdm-0006.txt,False,2,
1584,spider_bak-phone_market-0002.txt,True,2,17.207483
1585,spider-election-0015.txt,True,2,27.111661
1586,spider-election-0015.txt,True,2,40.55368
1587,spider_bak-storm_record-0010.txt,False,4,39.121001
1588,spider_bak-movie_1-0012.txt,False,2,
1589,db2csv-poker_player-0018_dev.txt,True,2,11.93414
1590,db2csv-poker_player-0018_dev.txt,True,2,28.640608
1591,db2csv-poker_player-0018_dev.txt,True,2,23.542823
1592,db2csv-poker_player-0018_dev.txt,True,2,23.444102
1593,db2csv-poker_player-0018_dev.txt,True,2,21.539543
1594,db2csv-poker_player-0018_dev.txt,True,2,16.91039
1595,spider-college_1-0028.txt,False,6,51.476683
1596,db2csv-dog_kennels-0036_dev.txt,True,2,27.971545
1597,spider_bak-hospital_1-0029.txt,,2,
1598,spider-network_2-0009.txt,True,2,10.786798
1599,spider-network_2-0009.txt,True,2,8.344925
1600,spider-network_2-0009.txt,True,2,5.055308
