ProblemID,QueryID,?Refuted,Time,?VeriEQLRefuted,VeriEQL time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core,solving times
1083,90,True,0.242516,True,0.613794,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.013064, 0.017852]"
1083,91,True,0.237345,True,0.3673039999999999,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.009098, 0.02094]"
1083,92,True,0.217679,True,0.368105,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.010022, 0.022909]"
1083,93,True,0.175952,True,0.36062,2.0,0.5,5.5,0.55,"[0.011327, 0.004902]"
1083,94,True,3.630043,True,0.396605,28.0,0.3214285714285714,5.964285714285714,0.5964285714285714,"[0.001965, 0.02284]"
1083,95,True,1.294635,True,0.389313,16.0,0.4375,5.9375,0.59375,"[0.009196, 0.012611]"
1083,96,True,0.281189,True,0.389673,3.0,0.3333333333333333,5.333333333333333,0.4848484848484848,"[0.009335, 0.014196]"
1083,97,True,0.223717,True,0.358364,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.008577, 0.019233]"
1083,98,True,0.762705,True,0.348667,10.0,0.6,6.2,0.62,"[0.001879, 0.004996]"
1083,99,True,2.568583,True,0.4210689999999999,21.0,0.5238095238095238,6.285714285714286,0.6285714285714288,"[0.001968, 0.007061]"
1083,100,True,0.245323,False,,3.0,0.3333333333333333,5.0,0.4545454545454546,"[0.01069, 0.016995]"
1083,101,False,2.249583,False,0.44055,33.0,0.3333333333333333,7.909090909090909,0.5272727272727271,[0.01093]
1083,102,True,0.412514,True,0.400122,6.0,0.3333333333333333,6.333333333333333,0.3958333333333333,"[0.009906, 0.026334]"
1083,103,True,1.809743,True,0.645419,28.0,0.3571428571428571,6.714285714285714,0.5595238095238096,"[0.01221, 0.019059]"
1083,104,True,0.224162,True,0.39993,3.0,0.3333333333333333,9.0,0.6428571428571429,"[0.009773, 0.018005]"
1083,105,True,0.118644,True,0.408904,1.0,0.0,13.0,0.8125,"[0.010324, 0.018315]"
1083,106,False,0.159988,False,0.5877939999999999,2.0,0.5,10.0,0.625,[0.00141]
1083,107,False,0.345728,False,0.695355,5.0,0.4,8.4,0.6,[0.011656]
1083,108,False,0.451087,False,0.878119,4.0,0.5,9.75,0.65,[0.012061]
1083,109,True,2.927547,True,0.662364,41.0,0.4146341463414634,6.658536585365853,0.605321507760532,"[0.010914, 0.01342]"
1083,110,False,0.33808,False,0.643662,5.0,0.4,8.4,0.6,[0.012344]
1083,111,False,0.365329,False,0.7104619999999999,5.0,0.4,8.4,0.6,[0.011465]
1083,112,False,0.651859,False,0.69238,10.0,0.3,7.9,0.5642857142857143,[0.011233]
1083,113,False,4.133645,False,0.4656519999999999,55.0,0.3090909090909091,7.781818181818182,0.5187878787878792,[0.012315]
1083,114,True,0.145517,True,0.405808,1.0,0.0,13.0,0.8125,"[0.012881, 0.018786]"
1083,115,False,1.475733,False,0.7153970000000001,21.0,0.238095238095238,7.952380952380952,0.5301587301587303,[0.014244]
1083,116,True,0.223412,True,0.627696,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.010936, 0.021292]"
1083,117,,,False,,,,,,
1083,118,True,0.333768,True,0.6269750000000001,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.001767, 0.018356]"
1083,119,True,0.195628,True,0.624731,2.0,0.5,5.5,0.55,"[0.014433, 0.011269]"
1083,120,True,0.184561,True,0.630655,2.0,0.5,5.5,0.55,"[0.01186, 0.004884]"
1083,121,True,0.515737,True,0.639456,7.0,0.4285714285714285,5.714285714285714,0.5714285714285714,"[0.012366, 0.004853]"
1083,122,True,0.228073,True,0.620527,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.001796, 0.005061]"
1083,123,True,0.333274,True,0.659559,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.012149, 0.004734]"
1083,124,True,0.244968,True,0.606996,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.013976, 0.005003]"
1083,125,,,False,,,,,,
1083,126,True,0.251239,True,0.6374219999999999,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.001656, 0.004926]"
1083,127,True,0.214176,True,0.647887,2.0,0.5,5.5,0.55,"[0.012588, 0.005336]"
1083,128,True,0.125196,True,0.652394,1.0,0.0,4.0,0.3636363636363636,"[0.001904, 0.008229]"
1083,129,False,0.150121,False,0.577631,1.0,0.0,4.0,0.25,"[0.003015, 0.017815]"
1083,130,False,0.455676,False,0.698629,5.0,0.4,8.4,0.6,[0.013198]
1083,131,True,0.144631,True,0.431875,1.0,0.0,8.0,0.4705882352941176,"[0.013793, 0.01405]"
1083,132,True,0.978027,True,0.646023,13.0,0.4615384615384615,6.076923076923077,0.5524475524475525,"[0.012433, 0.011858]"
1083,133,True,0.174654,True,0.418041,1.0,0.0,14.0,0.875,"[0.011928, 0.018878]"
1083,134,,,False,,,,,,
1083,135,False,1.327399,False,0.428763,19.0,0.2631578947368421,7.526315789473684,0.537593984962406,[0.012828]
1083,136,False,1.643522,False,1.49057,24.0,0.2083333333333333,7.958333333333333,0.5305555555555556,[0.014966]
1083,137,True,0.593982,True,0.627676,8.0,0.5,5.125,0.5125,"[0.014001, 0.014219]"
1083,138,True,0.510854,True,0.664725,5.0,0.4,9.6,0.6857142857142857,"[0.011626, 0.006914]"
1083,139,True,0.566987,True,0.685376,6.0,0.3333333333333333,8.5,0.4473684210526314,"[0.012435, 0.020367]"
1083,140,True,0.18635,True,0.454335,1.0,0.0,4.0,0.2222222222222222,"[0.012688, 0.021209]"
1083,141,False,1.40275,False,0.6557839999999999,21.0,0.238095238095238,8.80952380952381,0.5182072829131653,[0.014344]
1083,142,False,0.122478,False,0.650038,1.0,0.0,15.0,1.0,[0.017282]
1083,143,,,False,0.764748,,,,,
1083,144,True,0.705078,True,0.811536,7.0,0.4285714285714285,8.142857142857142,0.5089285714285714,"[0.003918, 0.036842]"
1083,145,True,0.279112,True,0.412167,3.0,0.3333333333333333,5.666666666666667,0.3541666666666667,"[0.015319, 0.008016]"
1083,146,False,1.432524,False,0.659522,20.0,0.3,7.8,0.4875,[0.001436]
1083,147,False,0.29285,False,0.652421,4.0,0.5,11.75,0.5595238095238095,[0.014367]
1083,148,,,True,0.947441,,,,,
1083,149,,,True,0.403616,,,,,
1083,150,,,True,0.675117,,,,,
1083,151,False,1.14088,False,0.652237,15.0,0.4,8.0,0.4705882352941176,[0.015718]
1083,152,False,0.440212,False,0.83924,5.0,0.2,7.0,0.5,[0.01412]
1083,153,True,0.15599,True,0.423185,1.0,0.0,9.0,0.5625,"[0.013306, 0.017068]"
1083,154,,,True,0.434654,,,,,
1083,155,False,0.423432,False,0.836522,5.0,0.2,7.0,0.5,[0.002076]
1083,156,False,0.856191,False,0.711295,11.0,0.3636363636363636,9.0,0.5625,[0.015395]
1083,157,False,1.236531,False,0.384277,16.0,0.3125,8.75,0.4861111111111111,[0.030758]
1083,158,False,1.151753,False,1.311558,14.0,0.2857142857142857,8.5,0.4722222222222222,[0.013973]
1083,159,True,1.851065,True,0.630897,25.0,0.36,7.52,0.5784615384615386,"[0.016648, 0.015928]"
1083,160,,,False,,,,,,
1083,161,,,True,0.952513,,,,,
1083,162,False,2.278291,False,0.688549,30.0,0.2333333333333333,8.066666666666666,0.5761904761904761,[0.001804]
1083,163,False,2.90101,False,0.688778,40.0,0.325,9.125,0.5703125,[0.013981]
1083,164,,,False,0.6912039999999999,,,,,
1083,165,,,True,0.388715,,,,,
1083,166,,,True,0.390952,,,,,
1083,167,,,True,0.436364,,,,,
1083,168,True,0.45891,True,0.4159819999999999,5.0,0.4,8.6,0.4777777777777777,"[0.014413, 0.01628]"
1083,169,,,True,0.431511,,,,,
1083,170,False,3.172871,False,0.6923809999999999,44.0,0.2727272727272727,8.636363636363637,0.5757575757575759,[0.014786]
1083,171,False,0.179312,False,0.657329,0.0,,,,"[0.013509, 0.015513]"
1083,172,True,1.321878,True,0.672517,16.0,0.4375,5.9375,0.59375,"[0.01468, 0.01479]"
1083,173,True,0.164671,True,0.439492,1.0,0.0,13.0,0.8125,"[0.014566, 0.015843]"
1083,174,False,1.950095,False,0.700113,29.0,0.1724137931034483,7.0,0.4666666666666666,[0.015669]
1083,175,True,0.257421,True,0.606468,3.0,0.3333333333333333,5.0,0.4545454545454546,"[0.014771, 0.014708]"
1083,176,False,2.100422,False,0.7513110000000001,33.0,0.3333333333333333,7.909090909090909,0.5272727272727271,[0.008934]
1083,177,False,0.237292,False,0.743695,2.0,0.5,6.0,0.3999999999999999,"[0.008878, 0.019571]"
1083,178,False,3.822545,False,0.7792509999999999,57.0,0.2807017543859649,7.894736842105263,0.5263157894736844,[0.010396]
1083,179,True,1.907306,True,0.4151,28.0,0.5357142857142857,6.535714285714286,0.6535714285714284,"[0.009084, 0.020503]"
1083,180,True,2.491366,True,0.406096,36.0,0.3888888888888889,5.972222222222222,0.5972222222222218,"[0.009062, 0.021289]"
1083,181,,,False,,,,,,
1083,182,True,1.559108,True,0.396115,21.0,0.4285714285714285,5.9523809523809526,0.5952380952380951,"[0.00955, 0.013177]"
1083,183,True,0.768209,True,0.394704,9.0,0.3333333333333333,8.0,0.6666666666666667,"[0.009459, 0.018276]"
1083,184,True,0.591212,True,0.381476,7.0,0.2857142857142857,7.285714285714286,0.6071428571428571,"[0.009253, 0.019129]"
1083,185,True,0.88533,True,0.37727,16.0,0.5,7.875,0.6562499999999999,"[0.011226, 0.006394]"
1083,186,True,0.482787,True,0.434713,4.0,0.25,7.25,0.6041666666666666,"[0.010656, 0.015426]"
1083,187,True,0.884667,True,0.369391,13.0,0.4615384615384615,8.307692307692308,0.6923076923076923,"[0.012497, 0.017704]"
1083,188,True,0.169167,False,,2.0,0.5,5.5,0.55,"[0.009722, 0.020076]"
1083,189,True,1.139364,True,0.412406,16.0,0.25,6.9375,0.578125,"[0.008594, 0.045329]"
1083,190,,,False,,,,,,
1083,191,True,1.479176,False,,20.0,0.5,7.65,0.6375,"[0.012595, 0.015509]"
1083,192,False,0.369652,False,0.3774969999999999,6.0,0.5,10.0,0.5882352941176471,[0.010552]
1083,193,,,False,,,,,,
1083,194,True,0.235799,True,0.6296930000000001,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.010381, 0.017178]"
1083,195,True,0.208208,True,0.6208009999999999,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.010581, 0.004492]"
1083,196,True,0.379896,True,0.637003,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.009792, 0.019921]"
1083,197,True,0.236963,True,0.625893,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.013231, 0.0175]"
1083,198,True,0.219094,True,0.606112,2.0,0.5,5.5,0.55,"[0.010627, 0.02051]"
1083,199,True,1.315322,True,0.676269,16.0,0.4375,5.9375,0.59375,"[0.009476, 0.014433]"
1083,200,True,0.194116,True,0.621363,2.0,0.5,5.5,0.55,"[0.014558, 0.021974]"
1083,201,True,0.713715,True,0.3828939999999999,10.0,0.6,6.2,0.62,"[0.011269, 0.010298]"
1083,202,True,0.262333,True,0.364943,3.0,0.3333333333333333,5.666666666666667,0.4358974358974359,"[0.010897, 0.01865]"
1083,203,True,0.687138,True,0.379142,10.0,0.5,6.3,0.6300000000000001,"[0.011696, 0.011338]"
1083,204,,,False,,,,,,
1083,205,True,0.666783,True,0.352137,10.0,0.6,6.2,0.62,"[0.01112, 0.004683]"
1083,206,True,0.222587,True,0.369733,3.0,0.3333333333333333,4.666666666666667,0.4666666666666666,"[0.012109, 0.018313]"
1083,207,True,0.228089,True,0.372729,3.0,0.3333333333333333,4.666666666666667,0.4666666666666666,"[0.010472, 0.004678]"
1083,208,True,2.116117,True,0.414424,28.0,0.5357142857142857,6.535714285714286,0.6535714285714284,"[0.013024, 0.014043]"
1083,209,True,0.245701,True,0.367616,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.012186, 0.004925]"
1083,210,True,0.255196,True,0.359555,2.0,0.0,2.0,0.1818181818181818,"[0.010561, 0.044511]"
1083,211,True,0.167166,True,0.3658659999999999,2.0,0.0,2.0,0.1538461538461538,"[0.013103, 0.018954]"
1083,212,True,1.639458,True,0.39515,21.0,0.4761904761904761,6.571428571428571,0.6571428571428569,"[0.012124, 0.006455]"
1083,213,True,0.237487,True,0.361602,3.0,0.3333333333333333,5.0,0.4545454545454546,"[0.012319, 0.018837]"
1083,214,True,0.238278,True,0.348164,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.001684, 0.004477]"
1083,215,True,0.577149,True,0.359869,3.0,0.3333333333333333,5.0,0.4545454545454546,"[0.001771, 0.005947]"
1083,216,True,0.205961,True,0.360817,2.0,0.5,6.0,0.5454545454545454,"[0.011639, 0.005047]"
1083,217,False,1.715741,False,0.431753,26.0,0.3461538461538461,7.461538461538462,0.532967032967033,[0.002151]
1083,218,True,0.914786,True,0.610371,10.0,0.6,6.2,0.62,"[0.053899, 0.013513]"
1083,219,True,0.244143,True,0.646173,2.0,0.5,5.5,0.55,"[0.011399, 0.02354]"
1083,220,True,0.461825,True,0.626989,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.013277, 0.026859]"
1083,221,True,0.421189,True,0.638754,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.011458, 0.017115]"
1083,222,True,0.409091,True,0.623031,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.011505, 0.016961]"
1083,223,True,0.207547,True,0.377271,2.0,0.5,5.5,0.55,"[0.011572, 0.014267]"
1083,224,True,0.627265,True,0.389761,8.0,0.5,6.625,0.6022727272727273,"[0.011899, 0.013683]"
1083,225,True,0.162686,True,0.247727,1.0,0.0,8.0,0.4444444444444444,"[0.012908, 0.018964]"
1083,226,True,0.156659,True,0.244082,1.0,0.0,8.0,0.4705882352941176,"[0.018562, 0.016788]"
1083,227,False,1.855746,False,0.513033,23.0,0.3043478260869565,7.521739130434782,0.5372670807453416,[0.013229]
1083,228,False,3.464374,False,0.962117,39.0,0.2307692307692307,8.153846153846153,0.5096153846153846,[0.013028]
1083,229,False,0.124685,False,0.575773,1.0,0.0,4.0,0.2222222222222222,"[0.014283, 0.016046]"
1083,230,False,0.313929,False,0.6532450000000001,4.0,0.25,10.5,0.65625,[0.014901]
1083,231,True,0.376015,True,0.639761,5.0,0.6,8.4,0.7,"[0.001715, 0.005239]"
1083,232,False,0.773328,False,0.716864,10.0,0.3,7.9,0.5642857142857143,[0.014957]
1083,233,False,0.746105,False,0.724138,10.0,0.3,7.9,0.5642857142857143,[0.015549]
1083,234,False,1.585574,False,0.712028,23.0,0.217391304347826,7.391304347826087,0.4927536231884057,[0.012447]
1083,235,False,0.867589,False,0.708312,13.0,0.3076923076923077,7.769230769230769,0.517948717948718,[0.013918]
1083,236,False,0.225883,True,0.63559,1.0,0.0,4.0,0.2222222222222222,"[0.001358, 0.004177]"
1083,237,False,0.409503,False,0.712592,5.0,0.4,8.4,0.6,[0.002518]
1083,238,False,3.145337,False,0.713722,42.0,0.238095238095238,8.071428571428571,0.538095238095238,[0.01505]
1083,239,False,0.37185,False,0.8815459999999999,4.0,0.5,9.5,0.6333333333333333,[0.014487]
1083,240,False,2.160806,False,0.86573,23.0,0.3043478260869565,7.521739130434782,0.5372670807453416,[0.002919]
1083,241,True,0.345185,True,0.6904250000000001,4.0,0.25,7.25,0.5178571428571429,"[0.016433, 0.013526]"
1083,242,False,3.202185,False,0.709406,50.0,0.24,6.22,0.5183333333333333,[0.013153]
1083,243,False,1.972505,False,0.7085520000000001,29.0,0.1724137931034483,7.0,0.4666666666666666,[0.01339]
1083,244,False,1.15579,False,0.70353,18.0,0.1666666666666666,7.0,0.5,[0.015448]
1083,245,False,2.007947,False,0.421613,29.0,0.1724137931034483,7.0,0.4666666666666666,[0.01572]
1083,246,True,1.513053,True,0.69713,19.0,0.4210526315789473,6.368421052631579,0.5789473684210528,"[0.013928, 0.014916]"
1083,247,False,0.615774,False,0.7156389999999999,9.0,0.3333333333333333,7.666666666666667,0.5897435897435899,[0.014639]
1083,248,False,0.908061,False,0.712395,15.0,0.3333333333333333,8.066666666666666,0.5761904761904763,[0.015213]
1083,249,False,1.298369,False,0.744224,21.0,0.238095238095238,7.952380952380952,0.5301587301587303,[0.015106]
1083,250,False,0.433112,False,0.724517,5.0,0.4,8.4,0.6,[0.015603]
1083,251,False,1.274386,False,0.729355,21.0,0.238095238095238,7.952380952380952,0.5301587301587303,[0.0182]
1083,252,False,0.954347,False,0.7106680000000001,15.0,0.3333333333333333,8.066666666666666,0.5761904761904763,[0.016718]
1083,253,False,0.327975,False,0.724711,5.0,0.4,8.4,0.6,[0.015638]
1083,254,True,0.126207,True,0.41534,1.0,0.0,15.0,0.8333333333333334,"[0.014121, 0.014402]"
1083,255,True,0.136592,True,0.402649,1.0,0.0,13.0,0.8125,"[0.014124, 0.026431]"
1083,256,True,0.14334,True,0.419377,1.0,0.0,13.0,0.8125,"[0.013537, 0.015506]"
1083,257,True,0.121312,True,0.410544,1.0,0.0,15.0,0.8333333333333334,"[0.014034, 0.014149]"
1083,258,True,0.117119,True,0.4086149999999999,1.0,0.0,13.0,0.8125,"[0.014327, 0.014184]"
1083,259,True,0.122243,True,0.417049,1.0,0.0,13.0,0.8125,"[0.014187, 0.014632]"
1083,260,False,0.168291,False,0.597197,2.0,0.5,10.5,0.6176470588235294,[0.014223]
1083,261,False,0.141593,False,0.623126,2.0,0.5,10.0,0.625,[0.014306]
1083,262,False,0.967245,False,0.633415,18.0,0.1111111111111111,6.944444444444445,0.4960317460317459,[0.01441]
1083,263,False,1.025053,False,0.753352,17.0,0.2941176470588235,8.117647058823529,0.5411764705882354,[0.00715]
1083,264,False,1.286302,False,0.719228,24.0,0.25,7.291666666666667,0.5208333333333334,[0.009632]
1083,265,False,0.594845,False,0.720105,10.0,0.3,8.0,0.5714285714285714,[0.011192]
1083,266,True,0.146802,True,0.647089,1.0,1.0,8.0,0.7272727272727273,"[0.021115, 0.019025]"
1083,267,False,1.021688,False,0.412109,17.0,0.2941176470588235,8.117647058823529,0.5411764705882354,[0.002509]
1083,268,True,0.269702,True,0.691043,4.0,0.25,7.25,0.5178571428571429,"[0.010208, 0.004938]"
1083,269,False,1.102759,False,0.698917,18.0,0.1666666666666666,7.0,0.5,[0.009714]
1083,270,False,0.975826,False,0.6820710000000001,18.0,0.1666666666666666,7.0,0.5,[0.008893]
1083,271,False,0.69424,False,0.709579,10.0,0.3,7.2,0.48,[0.009142]
1083,272,False,0.833105,False,0.846854,12.0,0.25,7.75,0.5535714285714285,[0.009227]
1083,273,False,0.953376,False,0.847736,12.0,0.25,7.75,0.5535714285714285,[0.010427]
1083,274,False,0.287148,False,0.715686,5.0,0.4,8.4,0.6,[0.013947]
1083,275,True,0.529197,True,0.631685,7.0,0.4285714285714285,6.571428571428571,0.5974025974025975,"[0.013147, 0.004963]"
1083,276,False,1.420722,False,0.726514,21.0,0.238095238095238,7.952380952380952,0.5301587301587303,[0.006589]
1083,277,False,1.26997,False,0.707677,21.0,0.238095238095238,7.952380952380952,0.5301587301587303,[0.009677]
1083,278,False,0.342714,False,0.70242,5.0,0.4,8.4,0.6,[0.010478]
1083,279,False,0.529451,False,0.865274,6.0,0.5,9.0,0.6428571428571429,[0.003218]
1083,280,False,0.525826,False,0.859205,6.0,0.5,9.0,0.6428571428571429,[0.014053]
1083,281,False,1.994278,False,0.623602,32.0,0.25,7.8125,0.5580357142857143,[0.013281]
1083,282,True,0.123294,True,0.406609,1.0,0.0,4.0,0.25,"[0.018121, 0.023858]"
1083,283,True,0.141721,True,0.409869,1.0,0.0,13.0,0.8125,"[0.011207, 0.023487]"
1083,284,True,0.131756,True,0.397903,1.0,0.0,13.0,0.8125,"[0.01254, 0.021919]"
1083,285,True,0.144248,True,0.421588,1.0,0.0,14.0,0.875,"[0.010462, 0.014316]"
1083,286,True,0.189,True,0.400269,1.0,0.0,14.0,0.875,"[0.010231, 0.017122]"
1083,287,False,0.157849,False,0.560887,2.0,0.5,10.0,0.625,"[0.010678, 0.015843]"
1083,288,True,0.106739,False,0.596177,1.0,0.0,4.0,0.25,"[0.010755, 0.015602]"
1083,289,True,0.800215,True,1.037756,5.0,0.2,9.0,0.6,"[0.014568, 0.027093]"
1083,290,True,4.72074,True,1.083154,37.0,0.2432432432432432,6.513513513513513,0.4342342342342341,"[0.015648, 0.025449]"
1083,291,True,2.066509,True,0.523085,22.0,0.1363636363636363,6.136363636363637,0.3609625668449197,"[0.016525, 0.017098]"
1083,292,False,0.645321,False,0.415401,10.0,0.3,7.9,0.5642857142857143,[0.013054]
1083,293,False,1.037984,False,0.728245,17.0,0.2941176470588235,8.117647058823529,0.5411764705882354,[0.011572]
1083,294,True,0.2606,True,0.859394,1.0,0.0,4.0,0.2666666666666666,"[0.014096, 0.041585]"
1083,295,False,5.088758,False,0.639795,72.0,0.3055555555555556,8.11111111111111,0.5407407407407407,[0.013021]
1083,296,False,0.305677,False,0.715283,5.0,0.4,8.4,0.6,[0.012796]
1083,297,False,0.342911,False,0.6985600000000001,5.0,0.4,8.4,0.6,[0.012738]
1083,298,True,1.045806,True,0.6462749999999999,13.0,0.4615384615384615,6.076923076923077,0.5524475524475525,"[0.012076, 0.006144]"
1083,299,False,1.113344,False,0.7202980000000001,15.0,0.3333333333333333,8.0,0.5333333333333334,[0.002926]
1083,300,False,1.340898,False,0.711137,21.0,0.238095238095238,7.952380952380952,0.5301587301587303,[0.012905]
1083,301,False,2.232546,False,0.7806839999999999,28.0,0.3214285714285714,7.071428571428571,0.5439560439560439,[0.01147]
1083,302,True,0.151475,True,0.837216,1.0,0.0,4.0,0.2857142857142857,"[0.012557, 0.018507]"
1083,303,False,2.000875,False,0.648995,32.0,0.25,7.8125,0.5580357142857143,[0.012074]
1083,304,False,0.346775,False,0.696774,5.0,0.4,8.4,0.6,[0.013035]
1083,305,False,0.347135,False,0.7692019999999999,5.0,0.4,9.0,0.5625,[0.01576]
1083,306,True,0.164039,True,0.416761,1.0,0.0,8.0,0.4705882352941176,"[0.014066, 0.017566]"
1083,307,False,1.516153,False,0.7797540000000001,24.0,0.2083333333333333,7.958333333333333,0.5305555555555556,[0.012352]
1083,308,False,1.365433,False,0.723247,21.0,0.238095238095238,7.952380952380952,0.5301587301587303,[0.014323]
1083,309,True,0.138185,True,0.420244,1.0,0.0,8.0,0.4705882352941176,"[0.011829, 0.014504]"
1083,310,False,0.340215,False,0.728379,5.0,0.4,8.4,0.6,[0.012908]
1083,311,True,0.54378,True,0.3644259999999999,7.0,0.4285714285714285,6.571428571428571,0.5974025974025975,"[0.011946, 0.004701]"
1083,312,False,0.398588,False,0.402999,5.0,0.4,8.4,0.6,[0.002509]
1083,313,True,0.501235,True,0.683037,5.0,0.4,5.8,0.5272727272727272,"[0.001801, 0.007209]"
1083,314,False,0.120604,False,0.579814,1.0,0.0,4.0,0.2352941176470588,"[0.001335, 0.004512]"
1083,315,False,0.265565,False,0.620792,3.0,0.3333333333333333,8.666666666666666,0.5416666666666666,"[0.01444, 0.012543]"
1083,316,False,2.277232,False,0.626946,32.0,0.25,7.8125,0.5580357142857143,[0.013224]
1083,317,True,0.203546,True,1.932555,1.0,0.0,4.0,0.2666666666666666,"[0.013643, 0.036166]"
1083,318,True,0.61443,True,0.897048,7.0,0.1428571428571428,6.714285714285714,0.3949579831932773,"[0.013225, 0.018283]"
1083,319,True,0.182829,True,0.808535,1.0,0.0,4.0,0.2,"[0.017375, 0.011353]"
1083,320,True,0.160831,True,0.922603,1.0,0.0,4.0,0.25,"[0.012627, 0.010937]"
1083,321,False,1.13867,False,1.74072,12.0,0.25,7.75,0.5535714285714285,[0.001834]
1083,322,,,False,,,,,,
1083,323,True,0.33784,True,0.428346,1.0,0.0,13.0,0.8125,"[0.012816, 0.018448]"
1083,324,False,1.23581,False,0.621767,18.0,0.1111111111111111,6.944444444444445,0.4960317460317459,[0.012731]
1083,325,False,0.170924,False,0.607469,2.0,0.5,10.5,0.6176470588235294,[0.013328]
1083,326,False,1.191269,False,0.6996709999999999,18.0,0.1666666666666666,7.0,0.5,[0.01322]
1083,327,False,0.430337,False,0.716778,5.0,0.4,8.4,0.6,[0.00354]
1083,328,True,0.178948,True,0.409699,1.0,0.0,13.0,0.8125,"[0.023944, 0.013546]"
1083,329,False,0.121248,False,0.635027,1.0,0.0,15.0,1.0,[0.001654]
1083,330,False,0.52254,False,0.698236,5.0,0.4,8.4,0.6,[0.014745]
1083,331,False,1.898917,False,0.8442080000000001,23.0,0.3043478260869565,7.521739130434782,0.5372670807453416,[0.014937]
1083,332,True,0.427187,True,0.603702,5.0,0.2,7.4,0.5285714285714286,"[0.030372, 0.014764]"
1083,333,True,2.911086,True,0.40642,36.0,0.3888888888888889,5.972222222222222,0.5972222222222218,"[0.001782, 0.013321]"
1083,334,True,0.457101,True,0.357638,6.0,0.3333333333333333,10.666666666666666,0.5333333333333333,"[0.013789, 0.005182]"
1083,335,True,0.148428,True,0.37555,1.0,0.0,4.0,0.4,"[0.01317, 0.014977]"
1083,336,True,0.261217,True,0.357467,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.015426, 0.014193]"
1083,337,True,0.244334,True,0.358905,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.014309, 0.014002]"
1083,338,True,0.242916,True,0.381667,2.0,0.5,5.5,0.55,"[0.01459, 0.011161]"
1083,339,True,0.286041,True,0.357022,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.014801, 0.015108]"
1083,340,True,0.294748,True,0.364388,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.016609, 0.024377]"
1083,341,True,0.256621,True,0.37,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.01481, 0.01415]"
1083,342,True,0.280815,True,0.352141,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.01466, 0.013157]"
1083,343,True,0.38601,True,0.436961,2.0,0.5,5.5,0.55,"[0.015156, 0.017884]"
1083,344,True,0.429396,True,0.3859059999999999,5.0,0.4,6.4,0.64,"[0.019823, 0.012431]"
1083,345,True,0.26471,True,0.369541,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.014901, 0.011939]"
1083,346,True,0.240909,True,0.360955,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.014904, 0.014628]"
1083,347,True,0.221702,True,0.364257,2.0,0.5,5.5,0.55,"[0.00807, 0.012109]"
1083,348,True,0.264768,True,0.352218,3.0,0.3333333333333333,4.333333333333333,0.4333333333333333,"[0.015696, 0.014511]"
1083,349,True,0.20253,True,0.37015,2.0,0.5,5.5,0.55,"[0.015134, 0.012064]"
1083,350,False,1.336529,False,0.439562,21.0,0.238095238095238,7.476190476190476,0.5340136054421768,[0.006593]
1083,351,,,True,0.695083,,,,,
1083,352,True,0.166305,True,0.620349,2.0,0.5,5.5,0.55,"[0.011507, 0.017711]"
1083,353,,,False,0.864379,,,,,
1083,354,False,0.098554,False,0.564511,1.0,0.0,4.0,0.2105263157894736,"[0.008566, 0.014861]"
1083,355,True,0.099568,True,0.584635,1.0,0.0,4.0,0.2,"[0.010172, 0.015467]"
1083,356,False,1.510696,False,0.436522,23.0,0.3043478260869565,8.304347826086957,0.4370709382151029,[0.009494]
1083,357,False,0.062737,False,0.689665,0.0,,,,"[0.008099, 0.018949]"
1083,358,False,0.123443,True,0.655438,1.0,1.0,7.0,0.35,"[0.010289, 0.023547]"
1083,359,,,False,0.868765,,,,,
1083,360,True,0.239131,True,0.673145,3.0,0.3333333333333333,5.0,0.4545454545454546,"[0.00181, 0.005053]"
