ProblemID,QueryID,?Refuted,Counterexample,Time,?VeriEQLRefuted,VeriEQL time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,solving times,AST size,nodes changed
1113,31,False,,0.0878,False,0.245785,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.011397],6.0,[2]
1113,32,False,,0.091094,False,0.2396339999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.011946],6.0,[2]
1113,33,False,,0.084819,False,0.238869,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012063],6.0,[2]
1113,34,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.102075,True,0.221065,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.012144, 0.012685]",6.0,"[2, 4]"
1113,35,False,,0.088885,False,0.2394339999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.011863],6.0,[2]
1113,36,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.109017,True,0.2140969999999999,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.012186, 0.012959]",6.0,"[2, 4]"
1113,37,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.113299,True,0.216374,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.013169, 0.012919]",6.0,"[2, 4]"
1113,38,,,,False,0.243672,,,,,,,,
1113,39,False,,0.094481,False,0.242678,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012404],6.0,[2]
1113,40,False,,0.092349,False,0.239932,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012671],6.0,[2]
1113,41,False,,0.095915,False,0.254261,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012653],6.0,[2]
1113,42,False,,0.097832,False,0.239705,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012825],6.0,[2]
1113,43,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.113587,True,0.222635,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.0136, 0.013581]",6.0,"[2, 4]"
1113,44,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, None, '2019-07-04', 'report', 'like7'], [372366, 372366, '2019-07-04', 'share', 'view372366']]}",0.077797,True,0.221044,3.0,1.0,0.0,[1],[6],"[0.012724, 0.014755]",6.0,[2]
1113,45,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, 8, '2019-07-04', 'report', None], [10, 13, '2019-07-04', 'report', None]]}",0.079173,True,0.2269779999999999,3.0,1.0,0.0,[1],[8],"[0.013176, 0.014351]",8.0,[2]
1113,46,False,,0.095944,False,0.2460109999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.013161],6.0,[2]
1113,47,False,,0.097178,False,0.248586,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014467],6.0,[2]
1113,48,False,,0.098675,False,0.240801,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.013044],6.0,[2]
1113,49,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, 13, '2019-07-04', 'report', 'reaction8'], [9, None, '2019-07-04', 'report', 'reaction8']]}",0.081125,True,0.223942,3.0,1.0,0.0,[1],[8],"[0.013855, 0.014084]",8.0,[2]
1113,50,False,,0.109079,False,0.251599,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.013801],6.0,[2]
1113,51,,,,False,0.2414049999999999,,,,,,,,
1113,52,False,,0.100803,False,0.239626,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.013606],6.0,[2]
1113,53,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [-8080274152385452572, -8080274152385452572, '2019-07-05', 'like', 'NULL'], [None, None, '2019-07-04', 'report', 'NULL']]}",0.119976,True,0.804104,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.014556, 0.014307]",6.0,"[2, 4]"
1113,54,False,,0.106534,False,0.230875,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014709],6.0,[2]
1113,55,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [-8243082881489433106, -8243082881489433106, '2019-07-05', 'like', 'NONE'], [None, None, '2019-07-04', 'report', 'NONE']]}",0.122888,True,0.207079,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.013727, 0.01436]",6.0,"[2, 4]"
1113,56,False,,0.101978,False,0.229899,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014794],6.0,[2]
1113,57,False,,0.107155,False,0.232767,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014408],6.0,[2]
1113,58,False,,0.104797,False,0.233228,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014368],6.0,[2]
1113,59,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.12464,True,0.208808,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.014601, 0.014834]",6.0,"[2, 4]"
1113,60,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.124538,True,0.206699,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.013341, 0.015242]",6.0,"[2, 4]"
1113,61,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, None, '2019-07-04', 'report', 'like7'], [372366, 372366, '2019-07-04', None, 'view372366']]}",0.084876,True,0.209479,3.0,1.0,0.0,[1],[6],"[0.014641, 0.015744]",6.0,[2]
1113,62,False,,0.11042,False,0.227641,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014777],6.0,[2]
1113,63,False,,0.107031,False,0.228132,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.01416],6.0,[2]
1113,64,,,,False,,,,,,,,,
1113,65,False,,0.109824,False,0.37367,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014218],6.0,[2]
1113,66,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.128814,True,0.212644,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.014596, 0.015663]",6.0,"[2, 4]"
1113,67,,,,False,0.233091,,,,,,,,
1113,68,False,,0.118065,False,0.238686,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014655],6.0,[2]
1113,69,False,,0.115457,False,0.239241,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015142],6.0,[2]
1113,70,False,,0.111251,False,0.230055,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014829],6.0,[2]
1113,71,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.130863,True,0.2083829999999999,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.014749, 0.016093]",6.0,"[2, 4]"
1113,72,False,,0.116812,False,0.231028,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015601],6.0,[2]
1113,73,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.136988,True,0.209657,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.015709, 0.01627]",6.0,"[2, 4]"
1113,74,False,,0.114946,False,0.236327,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015902],6.0,[2]
1113,75,False,,0.116014,False,0.229645,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015688],6.0,[2]
1113,76,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [8, 16, '2019-07-04', 'report', None], [9, None, '2019-07-04', 'report', 'like19']]}",0.10249,True,0.216861,3.0,1.0,0.0,[1],[8],"[0.015694, 0.017244]",8.0,[2]
1113,77,,,,True,0.207893,,,,,,,,
1113,78,,,,False,0.2344629999999999,,,,,,,,
1113,79,False,,0.116459,False,0.226318,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015544],6.0,[2]
1113,80,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [8, None, '2019-07-04', 'report', 'comment15'], [9, None, '2019-07-04', 'report', 'share17']]}",0.099519,True,0.217602,3.0,1.0,0.0,[1],[9],"[0.0158, 0.018065]",9.0,[2]
1113,81,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [8, None, '2019-07-04', 'report', 'comment15'], [9, None, '2019-07-04', 'report', 'share17']]}",0.098438,True,0.212886,3.0,1.0,0.0,[1],[9],"[0.015984, 0.018011]",9.0,[2]
1113,82,False,,0.119074,False,0.2305309999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.016358],6.0,[2]
1113,83,False,,0.112136,False,0.2305539999999999,3.0,2.0,0.5,"[1, 7]","[7, 7]",[0.015749],7.0,[2]
1113,84,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', None]]}",0.098414,True,0.2063169999999999,3.0,1.0,0.0,[1],[7],"[0.016566, 0.017855]",7.0,[2]
1113,85,,,,False,,,,,,,,,
1113,86,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, 7, '2019-07-04', 'report', None], [8, 8, '0999-08-09', 'view', 'reaction8']]}",0.051092,True,0.2111869999999999,3.0,1.0,0.0,[1],[7],"[0.007416, 0.008654]",7.0,[2]
1113,87,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', 'reaction8'], [9, None, '2019-07-04', 'report', 'reaction8']]}",0.052423,False,,3.0,1.0,0.0,[1],[7],"[0.007747, 0.009799]",7.0,[2]
1113,88,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', 'reaction8'], [9, None, '2019-07-04', 'report', 'reaction8']]}",0.055981,False,,3.0,1.0,0.0,[1],[7],"[0.007419, 0.009571]",7.0,[2]
1113,89,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.087243,True,0.210625,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.008448, 0.009073]",6.0,"[2, 4]"
1113,90,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.080168,True,0.204038,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.008496, 0.009597]",6.0,"[2, 4]"
1113,91,False,,0.067952,False,0.226724,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.008213],6.0,[2]
1113,92,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5013168375555450051, 5013168375555450051, '1000-08-27', 'view', 'NULL'], [None, None, '2019-07-04', 'report', 'NULL']]}",0.083669,True,0.207144,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.00822, 0.009853]",6.0,"[2, 4]"
1113,93,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.082771,True,0.20639,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.008383, 0.009428]",6.0,"[2, 4]"
1113,94,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, None, '2019-07-04', 'report', 'reaction14'], [8, 15, '2019-07-04', 'report', None]]}",0.062809,True,0.209245,3.0,1.0,0.0,[1],[8],"[0.008749, 0.010423]",8.0,[2]
1113,95,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, 13, '2019-07-04', 'report', 'reaction14'], [8, None, '2019-07-04', 'report', 'report16']]}",0.061515,True,0.210181,3.0,1.0,0.0,[1],[8],"[0.009319, 0.010665]",8.0,[2]
1113,96,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', 'reaction8'], [9, 10, '2019-07-04', 'report', None]]}",0.059526,True,0.207932,3.0,1.0,0.0,[1],[8],"[0.008977, 0.010484]",8.0,[2]
1113,97,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, 6, '2019-07-04', 'report', None], [8, None, '2019-07-04', 'report', None]]}",0.059397,True,0.880831,3.0,1.0,0.0,[1],[6],"[0.009141, 0.0104]",6.0,[2]
1113,98,False,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, 6, '0001-01-01', 'report', 'view7'], [8, None, '0001-01-01', 'report', None]]}",0.057663,False,,3.0,1.0,0.0,[1],[6],"[0.009389, 0.010145]",6.0,[2]
1113,99,False,,0.083097,False,0.239553,3.0,2.0,0.5,"[1, 8]","[8, 8]",[0.009476],8.0,[2]
1113,100,,,,False,0.228022,,,,,,,,
1113,101,,,,True,0.208109,,,,,,,,
1113,102,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, 7, '2019-07-04', 'report', None], [8, 8, '0999-08-09', 'view', 'reaction8']]}",0.0924,True,0.207192,4.0,2.0,0.5,"[1, 7]","[7, 7]","[0.009299, 0.011457]",7.0,"[2, 5]"
1113,103,False,,0.078346,False,0.225956,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.01012],6.0,[2]
1113,104,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', None], [None, None, None, None, None]]}",0.094296,False,,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.009916, 0.010804]",6.0,"[2, 2]"
1113,105,False,,0.081602,False,0.234218,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010101],6.0,[2]
1113,106,False,,0.079335,False,0.226156,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010207],6.0,[2]
1113,107,False,,0.082833,False,0.227236,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.01032],6.0,[2]
1113,108,False,,0.078814,False,0.230048,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.009876],6.0,[2]
1113,109,False,,0.078692,False,0.22598,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010367],6.0,[2]
1113,110,False,,0.079024,False,0.233795,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010189],6.0,[2]
1113,111,False,,0.080081,False,0.226595,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010447],6.0,[2]
1113,112,False,,0.087499,False,0.2279209999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010516],6.0,[2]
1113,113,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.097815,True,0.208055,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.010448, 0.012399]",6.0,"[2, 4]"
1113,114,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.101119,True,0.208338,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.011158, 0.012297]",6.0,"[2, 4]"
1113,115,False,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', '12019-07-0417'], [7, 7, None, None, None]]}",0.097377,False,,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.011073, 0.012401]",6.0,"[2, 2]"
1113,116,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.106802,True,0.2094899999999999,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.011604, 0.012956]",6.0,"[2, 4]"
1113,117,False,,0.08549,False,0.230539,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.010962],6.0,[2]
1113,118,False,,0.085883,False,0.226524,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.011674],6.0,[2]
1113,119,False,,0.090312,False,0.2279769999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.011791],6.0,[2]
1113,120,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.104543,True,0.207002,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.011419, 0.012603]",6.0,"[2, 4]"
1113,121,False,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', '1REPORT17'], [7, 7, None, None, None]]}",0.102235,False,,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.011696, 0.01359]",6.0,"[2, 2]"
1113,122,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5013168375555450051, 5013168375555450051, '2019-07-05', 'like', 'NULL'], [None, None, '2019-07-04', 'report', 'NULL']]}",0.111173,True,0.202013,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.012496, 0.013232]",6.0,"[2, 4]"
1113,123,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5013168375555450051, 5013168375555450051, '2019-07-05', 'like', 'NULL'], [None, None, '2019-07-04', 'report', 'NULL']]}",0.107678,True,0.2019409999999999,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.012349, 0.013098]",6.0,"[2, 4]"
1113,124,False,,0.095295,False,0.22648,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012271],6.0,[2]
1113,125,,,,False,0.226153,,,,,,,,
1113,126,False,,0.099465,False,0.2283599999999999,3.0,2.0,0.5,"[1, 5]","[5, 5]",[0.012381],5.0,[2]
1113,127,False,,0.092735,False,0.775862,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.01301],6.0,[2]
1113,128,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, None, '2019-07-04', 'report', 'like7'], [372366, 372366, '2019-07-04', 'share', 'view372366']]}",0.078779,True,0.207837,3.0,1.0,0.0,[1],[6],"[0.013125, 0.014622]",6.0,[2]
1113,129,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5013168375555450051, 5013168375555450051, '2019-07-05', 'like', 'NULL'], [None, None, '2019-07-04', 'report', 'NULL']]}",0.115815,True,0.20732,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.012759, 0.013993]",6.0,"[2, 4]"
1113,130,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.116848,False,,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.012954, 0.014484]",6.0,"[2, 4]"
1113,131,False,,0.093386,False,0.2274219999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.012855],6.0,[2]
1113,132,False,,0.0998,False,0.226524,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.01313],6.0,[2]
1113,133,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.115884,True,0.211942,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.013779, 0.014439]",6.0,"[2, 4]"
1113,134,False,,0.104342,False,0.235259,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.01515],6.0,[2]
1113,135,False,,0.103398,False,0.235187,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.013744],6.0,[2]
1113,136,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, 6, '2019-07-04', 'report', None]]}",0.078664,True,0.207033,3.0,1.0,0.0,[1],[6],"[0.013556, 0.015156]",6.0,[2]
1113,137,,,,False,,,,,,,,,
1113,138,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, 6, '2019-07-04', 'report', None]]}",0.079968,True,0.207974,3.0,1.0,0.0,[1],[6],"[0.013938, 0.014254]",6.0,[2]
1113,139,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5013168375555450051, 5013168375555450051, '1000-08-27', 'view', 'NULL'], [None, None, '2019-07-04', 'report', 'NULL']]}",0.126201,True,0.2066319999999999,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.014593, 0.014309]",6.0,"[2, 4]"
1113,140,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [5, 6, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.081805,True,0.205816,3.0,1.0,0.0,[1],[6],"[0.01419, 0.014028]",6.0,[2]
1113,141,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.124023,True,0.641065,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.014756, 0.01603]",6.0,"[2, 4]"
1113,142,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.121201,True,0.2027769999999999,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.015335, 0.014504]",6.0,"[2, 4]"
1113,143,,,,True,0.20508,,,,,,,,
1113,144,False,,0.103811,False,0.229669,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014058],6.0,[2]
1113,145,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', 'reaction8']]}",0.085792,True,0.204573,3.0,1.0,0.0,[1],[6],"[0.015073, 0.015812]",6.0,[2]
1113,146,False,,0.114531,False,0.240945,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015557],6.0,[2]
1113,147,False,,0.10531,False,0.234582,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.0134],6.0,[2]
1113,148,False,,0.106158,False,0.2281119999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014316],6.0,[2]
1113,149,False,,0.110647,False,0.227257,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014928],6.0,[2]
1113,150,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, None, '2019-07-04', 'report', 'reaction14'], [8, 15, '2019-07-04', 'report', 'report16']]}",0.087344,True,0.209057,3.0,1.0,0.0,[1],[8],"[0.01511, 0.016244]",8.0,[2]
1113,151,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, None, '2019-07-04', 'report', None]]}",0.092803,True,0.20781,3.0,1.0,0.0,[1],[8],"[0.014985, 0.01617]",8.0,[2]
1113,152,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, 13, '2019-07-04', 'report', None], [8, None, '2019-07-04', 'report', 'report16']]}",0.173309,True,0.2052749999999999,3.0,1.0,0.0,[1],[8],"[0.014796, 0.016634]",8.0,[2]
1113,153,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, None, '2019-07-04', 'report', 'reaction14'], [8, 15, '2019-07-04', 'report', 'report16']]}",0.091252,True,0.208971,3.0,1.0,0.0,[1],[8],"[0.014855, 0.016181]",8.0,[2]
1113,154,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, 8, '2019-07-04', 'report', None], [None, None, None, None, None]]}",0.133434,True,0.2063789999999999,4.0,2.0,0.5,"[1, 8]","[8, 8]","[0.014903, 0.016186]",8.0,"[2, 6]"
1113,155,False,,0.108426,False,0.231582,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014425],6.0,[2]
1113,156,False,,0.110352,False,0.235656,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.014951],6.0,[2]
1113,157,,,,False,,,,,,,,,
1113,158,False,,0.11085,False,0.2278069999999999,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015112],6.0,[2]
1113,159,False,,0.115603,False,0.232165,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015058],6.0,[2]
1113,160,False,,0.115644,False,0.227059,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015501],6.0,[2]
1113,161,False,,0.115062,False,0.226773,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015437],6.0,[2]
1113,162,False,,0.118773,False,0.227727,3.0,2.0,0.5,"[1, 6]","[6, 6]",[0.015845],6.0,[2]
1113,163,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.139271,True,0.564323,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.015777, 0.016174]",6.0,"[2, 4]"
1113,164,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, '2019-07-04', 'report', None], [None, None, '2019-07-04', 'report', None]]}",0.142822,True,0.204512,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.015756, 0.017046]",6.0,"[2, 4]"
1113,165,False,,0.115172,False,0.245612,3.0,2.0,0.5,"[1, 8]","[8, 8]",[0.015655],8.0,[2]
1113,166,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, None, '2019-07-04', 'report', 'reaction14'], [8, 15, '2019-07-04', 'report', None]]}",0.097634,True,0.214225,3.0,1.0,0.0,[1],[8],"[0.015678, 0.017379]",8.0,[2]
1113,167,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [8, 14, '2019-07-04', 'report', 'LOVE15'], [9, 16, '2019-07-04', 'share', 'like17']]}",0.098957,True,0.216463,3.0,1.0,0.0,[1],[8],"[0.01604, 0.018895]",8.0,[2]
1113,168,,,,True,0.207905,,,,,,,,
1113,169,,,,False,0.230968,,,,,,,,
1113,170,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [7, 13, '2019-07-04', 'report', None], [8, None, '2019-07-04', 'report', 'report16']]}",0.090078,True,0.21334,3.0,1.0,0.0,[1],[8],"[0.01594, 0.017568]",8.0,[2]
1113,171,False,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [-1880836801177184240, -1880836801177184240, '1000-08-27', 'view', 'view'], [-1880836801177184240, -1880836801177184240, '0999-08-09', 'view', 'view']]}",0.051059,False,0.232977,3.0,1.0,0.0,[5],[7],"[0.006634, 0.007782]",7.0,[4]
1113,172,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', 'reaction8'], [9, 10, '2019-07-04', 'report', None]]}",0.053353,True,0.214829,3.0,1.0,0.0,[1],[8],"[0.007574, 0.009571]",8.0,[2]
1113,173,,,,False,0.230262,,,,,,,,
1113,174,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [None, None, None, None, None], [None, None, '2019-07-04', 'report', None]]}",0.087509,True,0.206139,4.0,2.0,0.5,"[1, 6]","[6, 6]","[0.008126, 0.009101]",6.0,"[2, 4]"
1113,175,True,"{'actions': [['user_id', 'post_id', 'action_date', 'action', 'extra'], [6, None, '2019-07-04', 'report', 'reaction8'], [9, 10, '2019-07-04', 'report', None]]}",0.056449,True,0.211004,3.0,1.0,0.0,[1],[8],"[0.007911, 0.010091]",8.0,[2]
